---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
 ST 21-2  5.529e+01  [-83 6.651e-05 1.518e-06 9.972e-06]  [2122 -1 83]
 ST 21-3s 5.572e+01  [-157 1.346e-08 3.071e-10 3.032e-03]  [741 -1 64]
 ST 22-1  5.712e+01  [0 1.000e+00 2.487e-02 9.986e-06]  [1732 -2 42]
 ST 22-2  5.796e+01  [-84 5.852e-05 1.456e-06 9.975e-06]  [2028 -1 82]
 ST 22-3s 5.845e+01  [-160 9.825e-09 2.444e-10 3.820e-03]  [706 -2 60]
 ST 23-1  6.035e+01  [0 1.000e+00 2.449e-02 9.985e-06]  [1770 -1 57]
 ST 23-2  6.143e+01  [-79 1.027e-04 2.514e-06 9.986e-06]  [1820 -1 78]
 ST 23-3s 6.200e+01  [-159 1.012e-08 2.479e-10 3.765e-03]  [831 -1 72]
 ST 24-1  6.323e+01  [0 1.000e+00 2.390e-02 9.975e-06]  [1702 -1 51]
 ST 24-2  6.576e+01  [-77 1.288e-04 3.079e-06 9.989e-06]  [1989 -2 94]
 ST 24-3s 6.620e+01  [-158 1.187e-08 2.837e-10 3.287e-03]  [874 0 64]
 ST 25-1  6.738e+01  [0 1.000e+00 2.506e-02 9.982e-06]  [1551 -1 44]
 ST 25-2  6.824e+01  [-78 1.200e-04 3.008e-06 9.981e-06]  [2094 0 83]
 ST 25-3s 6.871e+01  [-158 1.250e-08 3.133e-10 2.976e-03]  [860 -2 65]
 ST 26-1  6.992e+01  [0 1.000e+00 2.599e-02 9.994e-06]  [1432 0 41]
 ST 26-2  7.082e+01  [-76 1.487e-04 3.865e-06 9.968e-06]  [1931 -2 84]
 ST 26-3s 7.130e+01  [-161 8.211e-09 2.134e-10 4.374e-03]  [845 -1 64]
 ST 27-1  7.279e+01  [0 1.000e+00 2.635e-02 9.959e-06]  [1624 -2 42]
 ST 27-2  7.360e+01  [-75 1.617e-04 4.261e-06 9.948e-06]  [1932 -2 81]
 ST 27-3s 7.402e+01  [-160 9.054e-09 2.385e-10 3.916e-03]  [893 -1 67]
 ST 28-1  7.521e+01  [0 1.000e+00 2.745e-02 9.994e-06]  [1647 -1 44]
 ST 28-2  7.596e+01  [-76 1.497e-04 4.109e-06 9.987e-06]  [1948 -1 82]
 ST 28-3s 7.640e+01  [-160 9.540e-09 2.619e-10 3.557e-03]  [881 0 68]
 ST 29-1  7.774e+01  [0 1.000e+00 2.865e-02 9.971e-06]  [1675 -2 45]
 ST 29-2  7.851e+01  [-76 1.452e-04 4.159e-06 9.950e-06]  [1944 0 82]
 ST 29-3s 7.894e+01  [-158 1.137e-08 3.257e-10 2.856e-03]  [904 -1 68]
 ST 30-1  8.009e+01  [0 1.000e+00 2.959e-02 9.981e-06]  [1665 -1 47]
 ST 30-2  8.088e+01  [-76 1.416e-04 4.189e-06 9.959e-06]  [1965 -2 81]
 ST 30-3s 8.131e+01  [-157 1.283e-08 3.796e-10 2.452e-03]  [924 0 67]
 ST 31-1  8.241e+01  [0 1.000e+00 3.084e-02 9.994e-06]  [1616 -1 46]
 ST 31-2  8.320e+01  [-77 1.369e-04 4.224e-06 9.970e-06]  [2057 -1 83]
 ST 31-3s 8.364e+01  [-157 1.276e-08 3.935e-10 2.364e-03]  [918 -2 68]
 ST 32-1  8.477e+01  [0 1.000e+00 3.193e-02 9.969e-06]  [1570 -2 44]
 ST 32-2  8.552e+01  [-76 1.454e-04 4.643e-06 9.999e-06]  [1851 -1 80]
 ST 32-3s 8.597e+01  [-160 9.667e-09 3.087e-10 3.025e-03]  [930 -1 68]
 ST 33-1  8.724e+01  [0 1.000e+00 3.292e-02 9.976e-06]  [1568 -2 44]
 ST 33-2  8.792e+01  [-76 1.461e-04 4.811e-06 9.973e-06]  [1553 -2 78]
 ST 33-3s 8.838e+01  [-161 7.976e-09 2.626e-10 3.550e-03]  [937 -1 69]
 ST 34-1  8.960e+01  [0 1.000e+00 3.413e-02 9.993e-06]  [1569 -2 45]
 ST 34-2  9.038e+01  [-76 1.431e-04 4.884e-06 9.933e-06]  [1849 -1 80]
 ST 34-3s 9.088e+01  [-158 1.128e-08 3.850e-10 2.425e-03]  [973 0 70]
 ST 35-1  9.211e+01  [0 1.000e+00 3.544e-02 9.982e-06]  [1583 0 44]
 ST 35-2  9.290e+01  [-77 1.368e-04 4.848e-06 9.994e-06]  [1957 -1 82]
 ST 35-3s 9.336e+01  [-157 1.288e-08 4.565e-10 2.041e-03]  [968 -2 69]
 ST 36-1  9.458e+01  [0 1.000e+00 3.680e-02 9.969e-06]  [1594 -1 43]
 ST 36-2  9.535e+01  [-77 1.352e-04 4.975e-06 9.990e-06]  [1905 0 82]
 ST 36-3s 9.765e+01  [-157 1.320e-08 4.859e-10 1.920e-03]  [980 0 58]
 ST 37-1  9.874e+01  [0 1.000e+00 3.799e-02 9.955e-06]  [1594 -1 47]
 ST 37-2  9.950e+01  [-76 1.494e-04 5.677e-06 9.990e-06]  [1910 -1 81]
 ST 37-3s 9.997e+01  [-158 1.248e-08 4.741e-10 1.970e-03]  [995 -1 69]
 ST 38-1  1.011e+02  [0 1.000e+00 3.885e-02 9.958e-06]  [1587 0 45]
 ST 38-2  1.019e+02  [-74 1.975e-04 7.674e-06 9.987e-06]  [1957 -1 82]
 ST 38-3s 1.023e+02  [-158 1.177e-08 4.572e-10 2.033e-03]  [1030 -1 70]
 ST 39-1  1.035e+02  [0 1.000e+00 3.991e-02 9.966e-06]  [1560 -1 43]
 ST 39-2  1.042e+02  [-72 2.412e-04 9.628e-06 9.978e-06]  [1772 -2 80]
 ST 39-3s 1.047e+02  [-158 1.206e-08 4.811e-10 1.934e-03]  [1034 -1 70]
 ST 40-1  1.059e+02  [0 1.000e+00 4.164e-02 9.964e-06]  [1542 -1 43]
 ST 40-2  1.067e+02  [-71 2.644e-04 1.101e-05 9.993e-06]  [1859 -1 81]
 ST 40-3s 1.072e+02  [-157 1.335e-08 5.558e-10 1.678e-03]  [1023 0 70]
 ST 41-1  1.083e+02  [0 1.000e+00 4.378e-02 9.979e-06]  [1573 -2 44]
 ST 41-2  1.091e+02  [-70 3.047e-04 1.334e-05 9.963e-06]  [1949 0 82]
 ST 41-3s 1.096e+02  [-156 1.570e-08 6.874e-10 1.358e-03]  [1077 0 71]
 ST 42-1  1.108e+02  [0 1.000e+00 4.601e-02 9.971e-06]  [1608 -1 44]
 ST 42-2  1.115e+02  [-69 3.447e-04 1.586e-05 9.985e-06]  [1957 -1 82]
 ST 42-3s 1.120e+02  [-154 1.810e-08 8.326e-10 1.116e-03]  [1109 -1 72]
 ST 43-1  1.132e+02  [0 1.000e+00 4.878e-02 9.994e-06]  [1616 -2 45]
 ST 43-2  1.140e+02  [-68 3.857e-04 1.881e-05 9.988e-06]  [1886 -2 81]
 ST 43-3s 1.145e+02  [-154 1.946e-08 9.491e-10 9.820e-04]  [1153 -2 73]
 ST 44-1  1.156e+02  [0 1.000e+00 5.185e-02 9.983e-06]  [1614 -2 45]
 ST 44-2  1.163e+02  [-66 4.621e-04 2.396e-05 9.978e-06]  [1740 0 80]
 ST 44-3s 1.168e+02  [-153 2.174e-08 1.128e-09 8.279e-04]  [1150 -2 72]
 ST 45-1  1.181e+02  [0 1.000e+00 5.569e-02 9.995e-06]  [1575 -2 42]
 ST 45-2  1.187e+02  [-68 3.929e-04 2.188e-05 9.980e-06]  [1672 -1 79]
 ST 45-3s 1.193e+02  [-154 1.977e-08 1.101e-09 8.473e-04]  [1201 -1 74]
 ST 46-1  1.204e+02  [0 1.000e+00 6.022e-02 9.946e-06]  [1570 -2 46]
 ST 46-2  1.211e+02  [-66 4.907e-04 2.955e-05 9.991e-06]  [1393 -1 79]
 ST 46-3s 1.217e+02  [-152 2.258e-08 1.360e-09 6.859e-04]  [1165 -2 72]
 ST 47-1  1.237e+02  [0 1.000e+00 6.419e-02 9.959e-06]  [1581 -3 46]
 ST 47-2  1.245e+02  [-65 5.445e-04 3.495e-05 9.979e-06]  [1535 0 75]
 ST 47-3s 1.254e+02  [-151 2.681e-08 1.721e-09 5.420e-04]  [1291 0 81]
 ST 48-1  1.271e+02  [0 1.000e+00 6.977e-02 9.982e-06]  [1594 -1 32]
 ST 48-2  1.295e+02  [-65 5.265e-04 3.674e-05 9.976e-06]  [1603 -1 94]
 ST 48-3s 1.300e+02  [-151 2.744e-08 1.915e-09 4.856e-04]  [1318 -2 75]
 ST 49-1  1.313e+02  [0 1.000e+00 7.637e-02 9.994e-06]  [1595 -1 44]
 ST 49-2  1.324e+02  [-64 5.685e-04 4.342e-05 9.975e-06]  [1601 -1 86]
 ST 49-3s 1.332e+02  [-150 2.930e-08 2.238e-09 4.149e-04]  [1339 -1 70]
 ST 50-1  1.346e+02  [0 1.000e+00 8.241e-02 9.980e-06]  [1588 0 44]
 ST 50-2  1.352e+02  [-64 6.101e-04 5.028e-05 9.966e-06]  [1584 0 76]
 ST 50-3s 1.358e+02  [-149 3.249e-08 2.677e-09 3.476e-04]  [1413 -1 76]
 ST 51-1  1.371e+02  [0 1.000e+00 9.065e-02 9.955e-06]  [1572 -2 43]
 ST 51-2  1.377e+02  [-64 6.131e-04 5.558e-05 9.969e-06]  [1518 -2 78]
 ST 51-3s 1.383e+02  [-149 3.388e-08 3.071e-09 3.030e-04]  [1418 -2 76]
 ST 52-1  1.397e+02  [0 1.000e+00 9.918e-02 9.999e-06]  [1568 -2 39]
 ST 52-2  1.403e+02  [-63 6.720e-04 6.665e-05 9.996e-06]  [1401 -1 75]
 ST 52-3s 1.409e+02  [-148 3.699e-08 3.668e-09 2.542e-04]  [1408 -1 75]
 ST 53-1  1.422e+02  [0 1.000e+00 1.086e-01 9.993e-06]  [1580 -3 40]
 ST 53-2  1.428e+02  [-61 8.221e-04 8.932e-05 9.973e-06]  [1336 0 75]
 ST 53-3s 1.434e+02  [-146 4.487e-08 4.875e-09 1.915e-04]  [1503 -1 77]
 ST 54-1  1.448e+02  [0 1.000e+00 1.202e-01 9.995e-06]  [1590 0 39]
 ST 54-2  1.454e+02  [-60 9.187e-04 1.105e-04 9.974e-06]  [1366 -2 75]
 ST 54-3s 1.461e+02  [-145 5.219e-08 6.276e-09 1.486e-04]  [1566 -2 79]
 ST 55-1  1.475e+02  [0 1.000e+00 1.350e-01 9.994e-06]  [1589 0 40]
 ST 55-2  1.481e+02  [-60 9.784e-04 1.321e-04 9.987e-06]  [1355 -1 75]
 ST 55-3s 1.488e+02  [-144 5.672e-08 7.655e-09 1.220e-04]  [1615 -1 78]
 ST 56-1  1.501e+02  [0 1.000e+00 1.523e-01 9.967e-06]  [1583 0 42]
 ST 56-2  1.507e+02  [-59 1.067e-03 1.624e-04 9.984e-06]  [1314 -1 74]
 ST 56-3s 1.514e+02  [-143 6.383e-08 9.718e-09 9.606e-05]  [1676 -2 78]
 ST 57-1  1.527e+02  [0 1.000e+00 1.726e-01 9.946e-06]  [1574 -2 42]
 ST 57-2  1.532e+02  [-58 1.142e-03 1.972e-04 9.974e-06]  [1261 -2 74]
 ST 57-3s 1.540e+02  [-142 7.268e-08 1.255e-08 7.412e-05]  [1734 -2 80]
 ST 58-1  1.553e+02  [0 1.000e+00 1.975e-01 9.966e-06]  [1568 -2 43]
 ST 58-2  1.558e+02  [-58 1.187e-03 2.344e-04 9.985e-06]  [1215 -2 74]
 ST 58-3s 1.566e+02  [-142 7.939e-08 1.568e-08 5.941e-05]  [1780 -2 80]
 ST 59-1  1.580e+02  [0 1.000e+00 2.268e-01 9.985e-06]  [1563 -2 37]
 ST 59-2  1.586e+02  [-58 1.242e-03 2.817e-04 9.968e-06]  [1199 -1 73]
 ST 59-3s 1.611e+02  [-141 8.772e-08 1.990e-08 4.683e-05]  [1810 -1 94]
 ST 60-1  1.624e+02  [0 1.000e+00 2.617e-01 9.981e-06]  [1557 -1 42]
 ST 60-2  1.629e+02  [-57 1.286e-03 3.365e-04 9.985e-06]  [1216 -2 74]
 ST 60-3s 1.638e+02  [-140 9.771e-08 2.557e-08 3.650e-05]  [1910 -1 81]
 ST 61-1  1.652e+02  [0 1.000e+00 3.033e-01 9.962e-06]  [1548 -1 36]
 ST 61-2  1.658e+02  [-57 1.320e-03 4.003e-04 9.997e-06]  [1231 0 75]
 ST 61-3s 1.666e+02  [-139 1.075e-07 3.261e-08 2.856e-05]  [1978 -2 81]
 ST 62-1  1.678e+02  [0 1.000e+00 3.530e-01 9.999e-06]  [1537 0 41]
 ST 62-2  1.684e+02  [-57 1.347e-03 4.755e-04 9.946e-06]  [1235 -1 74]
 ST 62-3s 1.692e+02  [-138 1.182e-07 4.173e-08 2.238e-05]  [2038 -2 82]
 ST 63-1  1.706e+02  [0 1.000e+00 4.122e-01 9.950e-06]  [1527 -2 36]
 ST 63-2  1.712e+02  [-57 1.365e-03 5.627e-04 9.961e-06]  [1230 0 74]
 ST 63-3s 1.721e+02  [-137 1.301e-07 5.362e-08 1.736e-05]  [2096 0 83]
 ST 64-1  1.735e+02  [0 1.000e+00 4.840e-01 9.978e-06]  [1509 -2 35]
 ST 64-2  1.741e+02  [-57 1.261e-03 6.103e-04 9.943e-06]  [1237 -1 74]
 ST 64-3s 1.749e+02  [-137 1.341e-07 6.491e-08 1.439e-05]  [2104 0 83]
 ST 65-1  1.763e+02  [0 1.000e+00 5.667e-01 9.968e-06]  [1493 -1 38]
 ST 65-2  1.768e+02  [-58 1.126e-03 6.381e-04 9.974e-06]  [1247 -1 74]
 ST 65-3s 1.777e+02  [-137 1.335e-07 7.563e-08 1.232e-05]  [2096 0 83]
 ST 66-1  1.791e+02  [0 1.000e+00 6.576e-01 9.997e-06]  [1474 -2 37]
 ST 66-2  1.797e+02  [-59 1.071e-03 7.039e-04 9.999e-06]  [1251 -1 73]
 ST 66-3s 1.806e+02  [-137 1.409e-07 9.265e-08 1.006e-05]  [2093 0 82]
 ST 67-1  1.818e+02  [0 1.000e+00 7.600e-01 9.974e-06]  [1461 -2 37]
 ST 67-2  1.824e+02  [-59 1.029e-03 7.818e-04 9.979e-06]  [1283 0 75]
 ST 67-3s 1.833e+02  [-136 1.530e-07 1.163e-07 9.993e-06]  [2035 -2 82]
