---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
 ST 30-2  1.288e+02  [-70 2.988e-04 3.832e-05 9.977e-06]  [3873 -1 89]
 ST 30-3s 1.299e+02  [-149 3.318e-08 4.256e-09 3.115e-04]  [3106 -1 86]
 ST 31-1  1.314e+02  [0 1.000e+00 1.182e-01 9.985e-06]  [3077 0 61]
 ST 31-2  1.330e+02  [-76 1.523e-04 1.800e-05 9.988e-06]  [4641 -1 90]
 ST 31-3s 1.340e+02  [-152 2.338e-08 2.763e-09 4.796e-04]  [2746 -1 84]
 ST 32-1  1.357e+02  [0 1.000e+00 1.092e-01 9.971e-06]  [3581 0 65]
 ST 32-2  1.369e+02  [-67 4.217e-04 4.607e-05 9.980e-06]  [3478 0 87]
 ST 32-3s 1.379e+02  [-149 3.465e-08 3.785e-09 3.503e-04]  [2709 0 84]
 ST 33-1  1.396e+02  [0 1.000e+00 1.075e-01 9.998e-06]  [3599 -1 65]
 ST 33-2  1.409e+02  [-66 4.622e-04 4.969e-05 9.997e-06]  [3581 0 88]
 ST 33-3s 1.420e+02  [-148 3.725e-08 4.004e-09 3.308e-04]  [3140 0 86]
 ST 34-1  1.436e+02  [0 1.000e+00 1.090e-01 9.994e-06]  [3288 -1 63]
 ST 34-2  1.453e+02  [-77 1.392e-04 1.517e-05 9.989e-06]  [4831 -1 90]
 ST 34-3s 1.462e+02  [-154 1.837e-08 2.002e-09 6.622e-04]  [2708 0 85]
 ST 35-1  1.479e+02  [0 1.000e+00 1.119e-01 9.973e-06]  [3465 -1 64]
 ST 35-2  1.495e+02  [-77 1.401e-04 1.567e-05 9.987e-06]  [4639 -1 90]
 ST 35-3s 1.505e+02  [-153 2.191e-08 2.451e-09 5.413e-04]  [2682 0 84]
 ST 36-1  1.522e+02  [0 1.000e+00 1.129e-01 9.987e-06]  [3682 0 65]
 ST 36-2  1.537e+02  [-70 2.881e-04 3.253e-05 9.980e-06]  [4198 0 89]
