116.97
118.04
119.17
120.10
120.96
121.84
122.71
123.51
124.23
124.89
125.50
126.06
126.58
127.07
127.55
128.01
128.46
128.89
129.30
129.69
130.07
130.44
130.79
131.14
131.49
131.84
132.18
132.51
132.84
133.16
133.47
133.78
134.09
134.39
134.69
134.99
135.28
135.56
135.85
136.13
136.41
136.70
136.98
137.26
137.54
137.83
138.12
138.40
138.70
138.99
139.28
139.58
139.88
140.19
140.50
140.82
141.15
141.48
141.82
142.17
142.52
142.89
143.25
143.63
144.01
144.39
144.78
145.16
145.54
145.93
146.31
146.69
147.07
147.44
147.82
148.19
148.57
148.94
149.31
149.67
150.03
150.39
150.74
151.09
151.43
151.76
152.07
152.38
152.69
153.03
153.43
153.89
154.37
154.77
155.12
155.48
155.89
156.34
156.73
156.98
157.15
157.30
157.47
157.65
157.80
157.92
157.97
157.91
157.71
157.32
156.75
156.33
156.08
155.80
155.38
154.87
154.36
153.87
153.41
153.01
152.64
152.20
151.64
151.00
150.39
149.89
149.46
149.04
148.59
148.05
147.42
146.75
146.07
145.44
144.92
144.51
144.17
143.90
143.68
143.47
143.27
143.03
142.75
142.42
142.05
141.65
141.23
140.79
140.32
139.85
139.38
138.92
138.47
138.04
137.62
137.21
136.82
136.43
136.06
135.70
135.34
135.00
134.65
134.30
133.96
133.60
133.24
132.87
132.49
132.10
131.70
131.28
130.86
130.43
129.98
129.53
129.06
128.58
128.09
127.58
127.07
126.54
126.00
125.45
124.88
124.31
123.73
123.14
122.54
121.94
121.33
120.73
120.13
119.54
118.96
118.40
117.85
117.31
116.80
117.00
