0.0000000000e+00,0.0000000000e+00,1.5621000000e+02
8.1300000000e-03,2.4842000000e+02,1.5692000000e+02
1.6260000000e-02,4.8938000000e+02,1.5775000000e+02
2.4390000000e-02,7.2329000000e+02,1.5857000000e+02
3.2520000000e-02,9.5056000000e+02,1.5940000000e+02
4.0650000000e-02,1.1716100000e+03,1.6022000000e+02
4.8780000000e-02,1.3868400000e+03,1.6102000000e+02
5.6910000000e-02,1.5966700000e+03,1.6179000000e+02
6.5040000000e-02,1.8014900000e+03,1.6252000000e+02
7.3170000000e-02,2.0017300000e+03,1.6321000000e+02
8.1300000000e-02,2.1978000000e+03,1.6386000000e+02
8.9430000000e-02,2.3901000000e+03,1.6448000000e+02
9.7560000000e-02,2.5790400000e+03,1.6507000000e+02
1.0569000000e-01,2.7650300000e+03,1.6563000000e+02
1.1382000000e-01,2.9484900000e+03,1.6616000000e+02
1.2194000000e-01,3.1298300000e+03,1.6667000000e+02
1.3007000000e-01,3.3094400000e+03,1.6716000000e+02
1.3820000000e-01,3.4877500000e+03,1.6763000000e+02
1.4633000000e-01,3.6651700000e+03,1.6809000000e+02
1.5446000000e-01,3.8421000000e+03,1.6853000000e+02
1.6259000000e-01,4.0189500000e+03,1.6896000000e+02
1.7072000000e-01,4.1961300000e+03,1.6939000000e+02
1.7885000000e-01,4.3740700000e+03,1.6980000000e+02
1.8698000000e-01,4.5531500000e+03,1.7021000000e+02
1.9511000000e-01,4.7338000000e+03,1.7061000000e+02
2.0324000000e-01,4.9164300000e+03,1.7101000000e+02
2.1137000000e-01,5.1013900000e+03,1.7140000000e+02
2.1950000000e-01,5.2887800000e+03,1.7179000000e+02
2.2763000000e-01,5.4786000000e+03,1.7217000000e+02
2.3576000000e-01,5.6708600000e+03,1.7255000000e+02
2.4389000000e-01,5.8655400000e+03,1.7293000000e+02
2.5202000000e-01,6.0626400000e+03,1.7330000000e+02
2.6015000000e-01,6.2621800000e+03,1.7367000000e+02
2.6828000000e-01,6.4641300000e+03,1.7404000000e+02
2.7641000000e-01,6.6685100000e+03,1.7440000000e+02
2.8454000000e-01,6.8753100000e+03,1.7476000000e+02
2.9267000000e-01,7.0845300000e+03,1.7511000000e+02
3.0080000000e-01,7.2962600000e+03,1.7547000000e+02
3.0893000000e-01,7.5109500000e+03,1.7582000000e+02
3.1706000000e-01,7.7292000000e+03,1.7617000000e+02
3.2519000000e-01,7.9515900000e+03,1.7652000000e+02
3.3332000000e-01,8.1787300000e+03,1.7688000000e+02
3.4145000000e-01,8.4111800000e+03,1.7723000000e+02
