---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
 ST 53-1  2.062e+01  [0 1.000e+00 5.610e+03 9.698e-06]  [228 -10 5]
 ST 53-2  2.068e+01  [-42 7.306e-03 4.099e+01 9.683e-06]  [195 -19 16]
 ST 53-3s 2.076e+01  [-142 7.668e-08 4.302e-04 9.970e-06]  [241 -15 14]
 ST 54-1  2.102e+01  [0 1.000e+00 6.130e+03 9.872e-06]  [236 -14 4]
 ST 54-2  2.108e+01  [-50 3.111e-03 1.907e+01 9.741e-06]  [191 -17 15]
 ST 54-3s 2.116e+01  [-150 3.073e-08 1.884e-04 2.013e-05]  [239 -16 17]
 ST 55-1  2.140e+01  [0 1.000e+00 6.562e+03 9.780e-06]  [229 -11 5]
 ST 55-2  2.146e+01  [-44 5.772e-03 3.787e+01 9.579e-06]  [178 -11 14]
 ST 55-3s 2.158e+01  [-144 6.068e-08 3.982e-04 9.499e-06]  [237 -15 12]
 ST 56-1  2.182e+01  [0 1.000e+00 4.331e+03 9.634e-06]  [233 -12 5]
 ST 56-2  2.189e+01  [-51 2.676e-03 1.159e+01 9.642e-06]  [188 -15 13]
 ST 56-3s 2.196e+01  [-151 2.617e-08 1.133e-04 3.411e-05]  [215 -3 17]
 ST 57-1  2.224e+01  [0 1.000e+00 3.769e+03 9.854e-06]  [235 -14 5]
 ST 57-2  2.230e+01  [-43 6.669e-03 2.514e+01 9.937e-06]  [189 -17 13]
 ST 57-3s 2.239e+01  [-143 7.021e-08 2.646e-04 1.429e-05]  [235 -13 12]
 ST 58-1  2.261e+01  [0 1.000e+00 5.010e+03 9.673e-06]  [223 -9 5]
 ST 58-2  2.268e+01  [-54 1.849e-03 9.263e+00 9.669e-06]  [185 -13 11]
 ST 58-3s 2.277e+01  [-154 1.796e-08 8.997e-05 4.272e-05]  [198 -23 12]
 ST 59-1  2.299e+01  [0 1.000e+00 4.806e+03 9.513e-06]  [230 -11 5]
 ST 59-2  2.305e+01  [-47 4.451e-03 2.139e+01 9.588e-06]  [186 -15 14]
 ST 59-3s 2.313e+01  [-146 4.521e-08 2.173e-04 1.763e-05]  [233 -12 18]
 ST 60-1  2.337e+01  [0 1.000e+00 3.105e+03 9.564e-06]  [222 -8 5]
 ST 60-2  2.344e+01  [-55 1.673e-03 5.194e+00 9.823e-06]  [189 -17 21]
 ST 60-3s 2.352e+01  [-155 1.651e-08 5.126e-05 7.747e-05]  [188 -18 15]
 ST 61-1  2.537e+01  [0 1.000e+00 2.990e+03 9.904e-06]  [232 -12 1]
 ST 61-2  2.544e+01  [-48 3.745e-03 1.120e+01 9.608e-06]  [189 -18 15]
 ST 61-3s 2.553e+01  [-148 3.651e-08 1.092e-04 3.546e-05]  [219 -5 15]
 ST 62-1  2.581e+01  [0 1.000e+00 3.984e+03 9.953e-06]  [211 -3 4]
 ST 62-2  2.588e+01  [-58 1.164e-03 4.639e+00 9.879e-06]  [186 -14 13]
 ST 62-3s 2.595e+01  [-158 1.153e-08 4.592e-05 8.283e-05]  [182 -16 12]
 ST 63-1  2.621e+01  [0 1.000e+00 3.259e+03 9.646e-06]  [223 -7 5]
 ST 63-2  2.627e+01  [-52 2.297e-03 7.486e+00 9.642e-06]  [185 -14 14]
 ST 63-3s 2.636e+01  [-153 2.239e-08 7.295e-05 5.440e-05]  [195 -22 13]
 ST 64-1  2.662e+01  [0 1.000e+00 2.242e+03 9.929e-06]  [207 -1 5]
