---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
 ST 65-3s 2.859e+03  [-154 1.981e-08 5.307e-09 3.444e-04]  [6544 0 93]
 ST 66-1  2.866e+03  [0 1.000e+00 2.832e-01 9.997e-06]  [6901 0 74]
 ST 66-2  2.880e+03  [-95 1.608e-05 4.554e-06 9.997e-06]  [17499 0 97]
 ST 66-3s 2.885e+03  [-153 2.023e-08 5.729e-09 3.190e-04]  [6684 0 93]
 ST 67-1  2.893e+03  [0 1.000e+00 2.967e-01 9.999e-06]  [7061 0 74]
 ST 67-2  2.904e+03  [-95 1.722e-05 5.108e-06 9.993e-06]  [13773 0 97]
 ST 67-3s 2.910e+03  [-153 2.057e-08 6.104e-09 2.995e-04]  [6826 0 94]
 ST 68-1  2.916e+03  [0 1.000e+00 3.074e-01 9.994e-06]  [6009 0 71]
 ST 68-2  2.926e+03  [-94 1.992e-05 6.122e-06 1.000e-05]  [11713 0 96]
 ST 68-3s 2.931e+03  [-157 1.396e-08 4.290e-09 4.261e-04]  [6744 0 93]
 ST 69-1  2.939e+03  [0 1.000e+00 3.177e-01 9.997e-06]  [7494 0 75]
 ST 69-2  2.952e+03  [-91 2.586e-05 8.215e-06 9.990e-06]  [15609 0 97]
 ST 69-3s 2.958e+03  [-154 1.924e-08 6.113e-09 2.989e-04]  [7652 0 94]
 ST 70-1  2.966e+03  [0 1.000e+00 3.273e-01 1.000e-05]  [8295 0 77]
 ST 70-2  2.979e+03  [-90 3.093e-05 1.012e-05 9.999e-06]  [15247 0 97]
 ST 70-3s 2.985e+03  [-153 2.003e-08 6.555e-09 2.788e-04]  [8130 0 94]
 ST 71-1  2.994e+03  [0 1.000e+00 3.332e-01 9.996e-06]  [8559 0 77]
 ST 71-2  3.006e+03  [-90 2.857e-05 9.521e-06 9.997e-06]  [14990 0 97]
 ST 71-3s 3.012e+03  [-154 1.987e-08 6.620e-09 2.761e-04]  [8062 0 94]
 ST 72-1  3.021e+03  [0 1.000e+00 3.398e-01 9.999e-06]  [8128 0 77]
 ST 72-2  3.032e+03  [-91 2.631e-05 8.940e-06 9.994e-06]  [13962 0 97]
 ST 72-3s 3.038e+03  [-153 1.998e-08 6.789e-09 2.692e-04]  [8020 0 94]
 ST 73-1  3.045e+03  [0 1.000e+00 3.444e-01 9.997e-06]  [6479 0 72]
 ST 73-2  3.060e+03  [-93 1.997e-05 6.877e-06 9.997e-06]  [18313 0 97]
 ST 73-3s 3.066e+03  [-154 1.899e-08 6.541e-09 2.795e-04]  [7616 0 94]
 ST 74-1  3.073e+03  [0 1.000e+00 3.629e-01 9.995e-06]  [6382 0 73]
 ST 74-2  3.086e+03  [-85 5.328e-05 1.934e-05 9.993e-06]  [16200 0 97]
 ST 74-3s 3.094e+03  [-155 1.717e-08 6.231e-09 2.934e-04]  [9340 0 95]
 ST 75-1  3.101e+03  [0 1.000e+00 3.522e-01 9.994e-06]  [7662 0 76]
 ST 75-2  3.114e+03  [-96 1.523e-05 5.364e-06 9.990e-06]  [15914 0 97]
 ST 75-3s 3.120e+03  [-154 1.968e-08 6.933e-09 2.637e-04]  [7437 0 94]
 ST 76-1  3.129e+03  [0 1.000e+00 3.796e-01 9.996e-06]  [8582 0 77]
 ST 76-2  3.141e+03  [-88 3.965e-05 1.505e-05 9.992e-06]  [15710 0 97]
 ST 76-3s 3.149e+03  [-154 1.958e-08 7.431e-09 2.460e-04]  [9099 0 95]
 ST 77-1  3.157e+03  [0 1.000e+00 3.726e-01 9.996e-06]  [7766 0 76]
 ST 77-2  3.169e+03  [-93 2.124e-05 7.915e-06 9.999e-06]  [15756 0 97]
 ST 77-3s 3.176e+03  [-154 1.949e-08 7.262e-09 2.517e-04]  [8143 0 95]
 ST 78-1  3.184e+03  [0 1.000e+00 3.928e-01 9.994e-06]  [6873 0 73]
 ST 78-2  3.197e+03  [-88 3.630e-05 1.426e-05 9.994e-06]  [16501 0 97]
 ST 78-3s 3.205e+03  [-154 1.945e-08 7.643e-09 2.391e-04]  [9134 0 95]
 ST 79-1  3.211e+03  [0 1.000e+00 3.968e-01 9.993e-06]  [5634 0 69]
 ST 79-2  3.226e+03  [-85 5.092e-05 2.020e-05 9.991e-06]  [17243 0 97]
 ST 79-3s 3.234e+03  [-155 1.743e-08 6.916e-09 2.643e-04]  [9745 0 95]
 ST 80-1  3.242e+03  [0 1.000e+00 4.044e-01 9.997e-06]  [7868 0 76]
 ST 80-2  3.256e+03  [-86 4.993e-05 2.019e-05 9.998e-06]  [17077 0 97]
 ST 80-3s 3.264e+03  [-154 1.929e-08 7.802e-09 2.343e-04]  [9912 0 95]
 ST 81-1  3.273e+03  [0 1.000e+00 4.095e-01 9.995e-06]  [8672 0 78]
 ST 81-2  3.288e+03  [-83 7.002e-05 2.867e-05 1.000e-05]  [17976 0 97]
 ST 81-3s 3.297e+03  [-154 1.884e-08 7.713e-09 2.369e-04]  [10629 0 96]
 ST 82-1  3.305e+03  [0 1.000e+00 4.111e-01 9.998e-06]  [8459 0 77]
 ST 82-2  3.320e+03  [-82 7.178e-05 2.951e-05 9.996e-06]  [18362 0 97]
 ST 82-3s 3.329e+03  [-154 1.876e-08 7.711e-09 2.370e-04]  [10768 0 96]
 ST 83-1  3.337e+03  [0 1.000e+00 4.136e-01 9.999e-06]  [6641 0 73]
 ST 83-2  3.352e+03  [-81 8.382e-05 3.467e-05 9.997e-06]  [18591 0 98]
 ST 83-3s 3.361e+03  [-154 1.868e-08 7.728e-09 2.366e-04]  [11187 0 96]
 ST 84-1  3.369e+03  [0 1.000e+00 4.167e-01 9.994e-06]  [6630 0 72]
 ST 84-2  3.384e+03  [-79 1.110e-04 4.626e-05 9.995e-06]  [18480 0 97]
 ST 84-3s 3.394e+03  [-154 1.840e-08 7.669e-09 2.384e-04]  [11820 0 96]
 ST 85-1  3.403e+03  [0 1.000e+00 4.252e-01 9.999e-06]  [8785 0 78]
 ST 85-2  3.417e+03  [-73 2.200e-04 9.354e-05 9.999e-06]  [17579 0 97]
 ST 85-3s 3.428e+03  [-154 1.810e-08 7.695e-09 2.375e-04]  [13336 0 96]
 ST 86-1  3.438e+03  [0 1.000e+00 4.130e-01 9.998e-06]  [9237 0 78]
 ST 86-2  3.452e+03  [-71 2.593e-04 1.071e-04 9.998e-06]  [17521 0 97]
 ST 86-3s 3.464e+03  [-155 1.759e-08 7.263e-09 2.516e-04]  [13731 0 97]
 ST 87-1  3.473e+03  [0 1.000e+00 4.081e-01 9.997e-06]  [8489 0 76]
 ST 87-2  3.487e+03  [-68 3.579e-04 1.460e-04 1.000e-05]  [17096 0 97]
 ST 87-3s 3.499e+03  [-155 1.740e-08 7.102e-09 2.573e-04]  [14413 0 97]
 ST 88-1  3.505e+03  [0 1.000e+00 3.832e-01 9.996e-06]  [4954 0 66]
 ST 88-2  3.515e+03  [-69 3.502e-04 1.342e-04 9.999e-06]  [12536 0 96]
 ST 88-3s 3.527e+03  [-159 1.095e-08 4.195e-09 4.356e-04]  [13770 0 97]
 ST 89-1  3.537e+03  [0 1.000e+00 2.556e-01 9.998e-06]  [9437 0 79]
 ST 89-2  3.549e+03  [-60 9.237e-04 2.361e-04 1.000e-05]  [15441 0 97]
 ST 89-3s 3.561e+03  [-152 2.247e-08 5.743e-09 3.183e-04]  [14644 0 97]
 ST 90-1  3.572e+03  [0 1.000e+00 2.673e-01 9.996e-06]  [10345 0 80]
 ST 90-2  3.581e+03  [-43 6.469e-03 1.729e-03 9.998e-06]  [11206 0 96]
 ST 90-3s 3.593e+03  [-140 9.850e-08 2.633e-08 6.936e-05]  [13776 0 97]
