---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
 ST 33-3s 1.719e+02  [-146 4.508e-08 6.187e-09 1.492e-04]  [1882 -2 73]
 ST 34-1  1.736e+02  [0 1.000e+00 1.318e-01 9.997e-06]  [2351 0 51]
 ST 34-2  1.746e+02  [-69 3.407e-04 4.491e-05 9.997e-06]  [2255 0 83]
 ST 34-3s 1.754e+02  [-148 3.593e-08 4.736e-09 1.945e-04]  [1810 -1 80]
 ST 35-1  1.783e+02  [0 1.000e+00 1.236e-01 9.996e-06]  [2456 0 30]
 ST 35-2  1.794e+02  [-72 2.360e-04 2.916e-05 9.988e-06]  [2294 -2 85]
 ST 35-3s 1.820e+02  [-150 2.880e-08 3.558e-09 2.587e-04]  [1733 -2 93]
 ST 36-1  1.858e+02  [0 1.000e+00 1.153e-01 9.977e-06]  [2423 -1 22]
 ST 36-2  1.868e+02  [-72 2.306e-04 2.659e-05 9.989e-06]  [2218 -1 84]
 ST 36-3s 1.875e+02  [-150 2.899e-08 3.342e-09 2.757e-04]  [1749 0 78]
 ST 37-1  1.898e+02  [0 1.000e+00 1.101e-01 9.974e-06]  [2377 -1 34]
 ST 37-2  1.907e+02  [-70 2.878e-04 3.169e-05 9.985e-06]  [2173 -1 83]
 ST 37-3s 1.915e+02  [-151 2.690e-08 2.961e-09 3.108e-04]  [1719 -1 79]
 ST 38-1  1.940e+02  [0 1.000e+00 1.083e-01 9.992e-06]  [2285 -1 32]
 ST 38-2  1.949e+02  [-75 1.777e-04 1.924e-05 9.971e-06]  [2423 -1 84]
 ST 38-3s 1.956e+02  [-154 1.869e-08 2.024e-09 4.553e-04]  [1561 -1 75]
 ST 39-1  1.977e+02  [0 1.000e+00 1.105e-01 1.000e-05]  [2054 0 36]
 ST 39-2  1.988e+02  [-82 7.233e-05 7.994e-06 9.993e-06]  [2716 0 86]
 ST 39-3s 1.994e+02  [-154 1.864e-08 2.060e-09 4.473e-04]  [1453 -1 76]
 ST 40-1  2.012e+02  [0 1.000e+00 1.141e-01 9.972e-06]  [2119 -1 40]
 ST 40-2  2.022e+02  [-77 1.331e-04 1.519e-05 9.981e-06]  [2506 0 84]
 ST 40-3s 2.029e+02  [-155 1.761e-08 2.009e-09 4.595e-04]  [1576 -2 77]
 ST 41-1  2.054e+02  [0 1.000e+00 1.155e-01 9.993e-06]  [2014 -1 26]
 ST 41-2  2.064e+02  [-71 2.632e-04 3.041e-05 9.987e-06]  [2380 -1 84]
 ST 41-3s 2.072e+02  [-152 2.371e-08 2.739e-09 3.359e-04]  [1623 -1 79]
 ST 42-1  2.094e+02  [0 1.000e+00 1.146e-01 9.996e-06]  [2111 0 34]
 ST 42-2  2.103e+02  [-67 4.114e-04 4.715e-05 9.994e-06]  [2218 -1 82]
 ST 42-3s 2.111e+02  [-150 3.005e-08 3.444e-09 2.680e-04]  [1655 -1 79]
 ST 43-1  2.158e+02  [0 1.000e+00 1.120e-01 9.979e-06]  [2127 -1 16]
 ST 43-2  2.167e+02  [-65 5.530e-04 6.195e-05 9.976e-06]  [2082 -1 82]
 ST 43-3s 2.175e+02  [-148 3.849e-08 4.312e-09 2.136e-04]  [1744 0 78]
 ST 44-1  2.201e+02  [0 1.000e+00 1.088e-01 9.963e-06]  [2140 -2 28]
 ST 44-2  2.209e+02  [-64 5.713e-04 6.219e-05 9.951e-06]  [1899 -1 80]
