177.29
179.17
181.73
184.39
186.91
189.14
191.04
192.62
193.98
195.20
196.33
197.39
198.36
199.26
200.11
200.92
201.68
202.41
203.11
203.79
204.44
205.07
205.68
206.28
206.87
207.45
208.02
208.57
209.12
209.66
210.19
210.71
211.23
211.73
212.23
212.72
213.20
213.68
214.15
214.62
215.09
215.56
216.02
216.49
216.96
217.43
217.91
218.38
218.86
219.34
219.83
220.32
220.82
221.33
221.84
222.36
222.90
223.44
224.00
224.57
225.15
225.74
226.35
226.96
227.58
228.20
228.83
229.45
230.08
230.70
231.32
231.93
232.54
233.15
233.76
234.36
234.96
235.56
236.15
236.74
237.32
237.89
238.45
239.01
239.55
240.07
240.58
241.06
241.55
242.10
242.73
243.47
244.22
244.85
245.41
245.98
246.61
247.32
247.95
248.34
248.61
248.84
249.10
249.38
249.62
249.81
249.89
249.80
249.49
248.87
247.98
247.31
246.93
246.47
245.82
245.03
244.20
243.41
242.71
242.09
241.47
240.77
239.88
238.86
237.90
237.09
236.39
235.71
235.00
234.13
233.10
232.01
230.92
229.90
229.07
228.39
227.84
227.40
227.03
226.70
226.36
225.97
225.50
224.96
224.37
223.72
223.02
222.29
221.53
220.75
219.98
219.22
218.48
217.76
217.07
216.40
215.74
215.11
214.49
213.89
213.30
212.71
212.14
211.56
210.98
210.39
209.78
209.15
208.51
207.85
207.17
206.47
205.75
205.01
204.25
203.46
202.66
201.83
200.97
200.09
199.18
198.24
197.27
196.28
195.25
194.19
193.10
191.97
190.81
189.62
188.40
187.14
185.86
184.55
183.23
181.89
180.56
179.24
177.97
177.82
