---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
 ST 91-2  3.633e+01  [-82 7.396e-05 8.884e-06 9.730e-06]  [203 -24 15]
 ST 91-3s 3.638e+01  [-182 7.610e-10 9.141e-11 8.900e-03]  [96 -22 10]
 ST 92-1  3.662e+01  [0 1.000e+00 1.680e-01 9.451e-06]  [190 -17 5]
 ST 92-2  3.668e+01  [-85 5.219e-05 8.767e-06 9.731e-06]  [207 -1 17]
 ST 92-3s 3.674e+01  [-185 5.366e-10 9.015e-11 8.767e-03]  [96 -22 9]
 ST 93-1  3.700e+01  [0 1.000e+00 1.180e-01 9.592e-06]  [197 -22 4]
 ST 93-2  3.706e+01  [-84 5.723e-05 6.752e-06 9.916e-06]  [201 -24 16]
 ST 93-3s 3.712e+01  [-184 6.175e-10 7.285e-11 1.078e-02]  [89 -19 7]
 ST 94-1  3.738e+01  [0 1.000e+00 2.056e-01 9.501e-06]  [178 -10 4]
 ST 94-2  3.745e+01  [-97 1.336e-05 2.747e-06 9.658e-06]  [211 -2 14]
 ST 94-3s 3.750e+01  [-194 1.964e-10 4.038e-11 2.004e-02]  [65 -8 6]
 ST 95-1  3.775e+01  [0 1.000e+00 2.815e+00 9.837e-06]  [162 -4 4]
 ST 95-2  3.781e+01  [-65 5.326e-04 1.500e-03 9.990e-06]  [178 -12 15]
 ST 95-3s 3.787e+01  [-165 5.401e-09 1.520e-08 5.236e-05]  [172 -11 15]
 ST 96-1  3.813e+01  [0 1.000e+00 2.865e+01 9.685e-06]  [162 -4 3]
 ST 96-2  3.819e+01  [-45 5.163e-03 1.479e-01 9.444e-06]  [168 -6 13]
 ST 96-3s 3.825e+01  [-122 7.133e-07 2.043e-05 9.603e-06]  [178 -11 14]
 ST 97-1  3.848e+01  [0 1.000e+00 1.594e+01 9.747e-06]  [184 -15 4]
 ST 97-2  3.854e+01  [-42 7.402e-03 1.180e-01 9.766e-06]  [171 -8 15]
 ST 97-3s 3.861e+01  [-122 7.316e-07 1.166e-05 9.543e-06]  [185 -14 16]
 ST 98-1  3.886e+01  [0 1.000e+00 2.193e+01 9.846e-06]  [188 -16 4]
 ST 98-2  3.892e+01  [-36 1.502e-02 3.293e-01 9.622e-06]  [175 -10 13]
 ST 98-3s 3.898e+01  [-106 4.933e-06 1.081e-04 9.717e-06]  [186 -17 13]
 ST 99-1  3.924e+01  [0 1.000e+00 1.419e+01 9.516e-06]  [185 -15 4]
 ST 99-2  3.930e+01  [-51 2.807e-03 3.985e-02 9.558e-06]  [178 -12 14]
 ST 99-3s 3.937e+01  [-147 4.376e-08 6.211e-07 9.921e-06]  [224 -7 16]
 ST 100-1  3.959e+01  [0 1.000e+00 1.522e+01 9.879e-06]  [177 -10 4]
 ST 100-2  3.965e+01  [-56 1.544e-03 2.350e-02 9.757e-06]  [198 -21 17]
 ST 100-3s 3.974e+01  [-147 4.181e-08 6.362e-07 9.615e-06]  [227 -12 10]
 ST 101-1  3.996e+01  [0 1.000e+00 7.327e+00 9.811e-06]  [181 -12 4]
 ST 101-2  4.002e+01  [-58 1.189e-03 8.714e-03 9.959e-06]  [198 -21 16]
 ST 101-3s 4.009e+01  [-150 2.859e-08 2.094e-07 9.745e-06]  [247 -19 20]
 ST 102-1  4.032e+01  [0 1.000e+00 7.907e+00 9.584e-06]  [200 -20 5]
 ST 102-2  4.039e+01  [-57 1.373e-03 1.086e-02 9.881e-06]  [211 -2 18]
 ST 102-3s 4.045e+01  [-154 1.790e-08 1.415e-07 9.728e-06]  [266 -4 20]
 ST 103-1  4.068e+01  [0 1.000e+00 3.556e+00 9.969e-06]  [200 -20 4]
 ST 103-2  4.075e+01  [-55 1.653e-03 5.877e-03 9.643e-06]  [212 -2 14]
 ST 103-3s 4.081e+01  [-149 3.269e-08 1.162e-07 9.650e-06]  [268 -5 20]
 ST 104-1  4.105e+01  [0 1.000e+00 5.234e+00 9.876e-06]  [213 -3 4]
 ST 104-2  4.111e+01  [-56 1.463e-03 7.655e-03 9.945e-06]  [201 -20 17]
 ST 104-3s 4.118e+01  [-155 1.695e-08 8.870e-08 9.977e-06]  [284 -12 22]
 ST 105-1  4.143e+01  [0 1.000e+00 3.103e+00 9.965e-06]  [201 -21 4]
 ST 105-2  4.149e+01  [-58 1.142e-03 3.543e-03 9.926e-06]  [217 -4 16]
 ST 105-3s 4.155e+01  [-151 2.816e-08 8.739e-08 9.596e-06]  [254 -20 22]
 ST 106-1  4.178e+01  [0 1.000e+00 3.636e+00 9.849e-06]  [223 -6 5]
 ST 106-2  4.185e+01  [-57 1.355e-03 4.929e-03 9.916e-06]  [211 -2 16]
 ST 106-3s 4.192e+01  [-151 2.532e-08 9.207e-08 9.686e-06]  [281 -10 21]
 ST 107-1  4.215e+01  [0 1.000e+00 2.369e+00 9.955e-06]  [225 -8 5]
 ST 107-2  4.221e+01  [-58 1.187e-03 2.813e-03 9.698e-06]  [225 -7 17]
 ST 107-3s 4.228e+01  [-151 2.691e-08 6.376e-08 1.276e-05]  [261 -1 20]
 ST 108-1  4.253e+01  [0 1.000e+00 2.720e+00 9.812e-06]  [237 -13 5]
 ST 108-2  4.259e+01  [-58 1.134e-03 3.085e-03 9.937e-06]  [216 -3 16]
 ST 108-3s 4.266e+01  [-156 1.433e-08 3.898e-08 2.023e-05]  [250 -18 16]
 ST 109-1  4.292e+01  [0 1.000e+00 2.631e+00 9.714e-06]  [248 -16 5]
 ST 109-2  4.299e+01  [-62 7.699e-04 2.026e-03 9.986e-06]  [217 -4 20]
 ST 109-3s 4.305e+01  [-162 7.886e-09 2.075e-08 3.752e-05]  [249 -17 19]
 ST 110-1  4.335e+01  [0 1.000e+00 2.563e+00 9.776e-06]  [234 -11 4]
 ST 110-2  4.342e+01  [-65 5.603e-04 1.436e-03 9.774e-06]  [224 -7 19]
 ST 110-3s 4.348e+01  [-165 5.488e-09 1.407e-08 5.769e-05]  [249 -17 20]
 ST 111-1  4.376e+01  [0 1.000e+00 2.240e+00 9.782e-06]  [233 -10 4]
 ST 111-2  4.383e+01  [-61 8.514e-04 1.907e-03 9.850e-06]  [214 -3 16]
 ST 111-3s 4.390e+01  [-161 8.410e-09 1.884e-08 4.287e-05]  [275 -7 19]
 ST 112-1  4.415e+01  [0 1.000e+00 2.035e+00 9.871e-06]  [253 -17 7]
 ST 112-2  4.421e+01  [-62 7.125e-04 1.450e-03 9.909e-06]  [227 -7 18]
 ST 112-3s 4.427e+01  [-163 7.057e-09 1.436e-08 5.561e-05]  [248 -16 18]
 ST 113-1  4.453e+01  [0 1.000e+00 1.864e+00 9.919e-06]  [275 -6 5]
 ST 113-2  4.460e+01  [-61 8.330e-04 1.553e-03 9.861e-06]  [229 -8 17]
 ST 113-3s 4.466e+01  [-161 8.215e-09 1.531e-08 5.203e-05]  [241 -13 17]
 ST 114-1  4.495e+01  [0 1.000e+00 1.788e+00 9.864e-06]  [282 -8 4]
 ST 114-2  4.501e+01  [-61 8.728e-04 1.560e-03 9.767e-06]  [226 -7 17]
 ST 114-3s 4.508e+01  [-161 8.542e-09 1.527e-08 5.295e-05]  [267 -4 21]
 ST 115-1  4.535e+01  [0 1.000e+00 1.655e+00 9.943e-06]  [280 -7 5]
 ST 115-2  4.541e+01  [-59 1.089e-03 1.802e-03 9.991e-06]  [222 -6 16]
 ST 115-3s 4.548e+01  [-159 1.089e-08 1.802e-08 4.413e-05]  [278 -9 18]
 ST 116-1  4.573e+01  [0 1.000e+00 1.466e+00 9.897e-06]  [279 -7 6]
 ST 116-2  4.579e+01  [-58 1.202e-03 1.763e-03 9.743e-06]  [223 -6 18]
 ST 116-3s 4.586e+01  [-158 1.172e-08 1.718e-08 4.546e-05]  [270 -5 24]
 ST 117-1  4.610e+01  [0 1.000e+00 1.279e+00 9.801e-06]  [286 -9 8]
 ST 117-2  4.617e+01  [-60 9.900e-04 1.267e-03 9.793e-06]  [230 -8 16]
 ST 117-3s 4.624e+01  [-160 9.700e-09 1.241e-08 6.320e-05]  [243 -13 17]
 ST 118-1  4.652e+01  [0 1.000e+00 1.150e+00 9.702e-06]  [292 -12 6]
 ST 118-2  4.659e+01  [-61 8.107e-04 9.323e-04 9.759e-06]  [235 -10 19]
 ST 118-3s 4.667e+01  [-162 7.911e-09 9.098e-09 8.927e-05]  [241 -12 19]
 ST 119-1  4.697e+01  [0 1.000e+00 1.051e+00 9.766e-06]  [294 -12 7]
 ST 119-2  4.704e+01  [-62 7.509e-04 7.894e-04 9.749e-06]  [234 -10 18]
 ST 119-3s 4.712e+01  [-162 7.321e-09 7.696e-09 1.049e-04]  [241 -12 18]
 ST 120-1  4.740e+01  [0 1.000e+00 9.551e-01 9.648e-06]  [295 -13 6]
 ST 120-2  4.748e+01  [-59 1.010e-03 9.647e-04 9.628e-06]  [222 -6 18]
 ST 120-3s 4.755e+01  [-160 9.728e-09 9.291e-09 8.653e-05]  [269 -5 20]
 ST 121-1  4.784e+01  [0 1.000e+00 8.443e-01 9.989e-06]  [294 -12 6]
 ST 121-2  4.791e+01  [-60 9.294e-04 7.847e-04 9.980e-06]  [227 -7 18]
 ST 121-3s 4.799e+01  [-160 9.275e-09 7.831e-09 1.029e-04]  [237 -10 18]
 ST 122-1  4.851e+01  [0 1.000e+00 7.446e-01 9.964e-06]  [294 -12 3]
 ST 122-2  4.858e+01  [-64 5.918e-04 4.407e-04 9.755e-06]  [242 -12 19]
 ST 122-3s 4.866e+01  [-164 5.774e-09 4.299e-09 1.859e-04]  [226 -6 18]
 ST 123-1  4.894e+01  [0 1.000e+00 6.643e-01 9.931e-06]  [295 -13 6]
 ST 123-2  4.902e+01  [-64 6.120e-04 4.066e-04 9.850e-06]  [241 -12 19]
 ST 123-3s 4.910e+01  [-164 6.028e-09 4.005e-09 1.984e-04]  [221 -4 16]
 ST 124-1  4.939e+01  [0 1.000e+00 6.000e-01 9.954e-06]  [295 -13 6]
 ST 124-2  4.946e+01  [-66 4.980e-04 2.988e-04 9.773e-06]  [244 -13 18]
 ST 124-3s 4.954e+01  [-166 4.867e-09 2.920e-09 2.688e-04]  [219 -3 17]
 ST 125-1  4.983e+01  [0 1.000e+00 5.320e-01 9.917e-06]  [296 -13 6]
 ST 125-2  4.990e+01  [-64 5.753e-04 3.061e-04 9.829e-06]  [233 -10 20]
 ST 125-3s 4.998e+01  [-164 5.655e-09 3.009e-09 2.677e-04]  [192 -14 16]
 ST 126-1  5.030e+01  [0 1.000e+00 4.807e-01 9.732e-06]  [297 -13 7]
 ST 126-2  5.038e+01  [-64 6.301e-04 3.029e-04 9.883e-06]  [230 -9 17]
 ST 126-3s 5.046e+01  [-164 6.228e-09 2.993e-09 2.659e-04]  [190 -13 15]
 ST 127-1  5.242e+01  [0 1.000e+00 4.288e-01 9.932e-06]  [298 -14 1]
 ST 127-2  5.251e+01  [-68 3.974e-04 1.704e-04 9.987e-06]  [238 -12 18]
 ST 127-3s 5.259e+01  [-168 3.970e-09 1.702e-09 4.711e-04]  [191 -13 15]
 ST 128-1  5.295e+01  [0 1.000e+00 3.937e-01 9.740e-06]  [297 -13 6]
 ST 128-2  5.303e+01  [-67 4.364e-04 1.718e-04 9.824e-06]  [236 -12 20]
 ST 128-3s 5.310e+01  [-167 4.288e-09 1.688e-09 4.779e-04]  [189 -12 14]
 ST 129-1  5.340e+01  [0 1.000e+00 3.563e-01 9.679e-06]  [292 -11 6]
 ST 129-2  5.348e+01  [-68 3.644e-04 1.298e-04 9.821e-06]  [240 -13 20]
 ST 129-3s 5.355e+01  [-168 3.580e-09 1.276e-09 6.203e-04]  [173 -9 14]
 ST 130-1  5.383e+01  [0 1.000e+00 3.204e-01 9.713e-06]  [287 -10 6]
 ST 130-2  5.390e+01  [-70 2.881e-04 9.229e-05 9.790e-06]  [264 -2 20]
 ST 130-3s 5.398e+01  [-170 2.822e-09 9.041e-10 8.953e-04]  [163 -4 14]
 ST 131-1  5.426e+01  [0 1.000e+00 2.800e-01 9.985e-06]  [291 -11 6]
 ST 131-2  5.434e+01  [-68 3.753e-04 1.051e-04 9.988e-06]  [229 -10 20]
 ST 131-3s 5.441e+01  [-168 3.751e-09 1.050e-09 7.660e-04]  [210 -1 16]
 ST 132-1  5.469e+01  [0 1.000e+00 2.510e-01 9.975e-06]  [301 -15 7]
 ST 132-2  5.477e+01  [-68 3.786e-04 9.505e-05 9.758e-06]  [227 -9 17]
 ST 132-3s 5.485e+01  [-168 3.696e-09 9.279e-10 8.592e-04]  [218 -3 17]
 ST 133-1  5.519e+01  [0 1.000e+00 2.305e-01 9.883e-06]  [301 -15 6]
 ST 133-2  5.527e+01  [-69 3.433e-04 7.911e-05 9.878e-06]  [235 -12 18]
 ST 133-3s 5.534e+01  [-169 3.393e-09 7.820e-10 9.957e-04]  [173 -8 15]
 ST 134-1  5.564e+01  [0 1.000e+00 2.109e-01 9.823e-06]  [291 -11 6]
 ST 134-2  5.571e+01  [-71 2.539e-04 5.355e-05 9.863e-06]  [258 0 20]
 ST 134-3s 5.579e+01  [-172 2.507e-09 5.288e-10 1.511e-03]  [186 -12 16]
 ST 135-1  5.608e+01  [0 1.000e+00 1.900e-01 9.967e-06]  [282 -8 6]
 ST 135-2  5.616e+01  [-73 2.223e-04 4.223e-05 9.986e-06]  [249 -15 22]
 ST 135-3s 5.623e+01  [-173 2.223e-09 4.225e-10 1.914e-03]  [186 -11 14]
 ST 136-1  5.652e+01  [0 1.000e+00 1.638e-01 9.762e-06]  [284 -9 6]
 ST 136-2  5.660e+01  [-73 2.155e-04 3.530e-05 9.830e-06]  [250 -15 20]
 ST 136-3s 5.667e+01  [-173 2.124e-09 3.480e-10 2.342e-03]  [183 -9 14]
 ST 137-1  5.701e+01  [0 1.000e+00 1.435e-01 9.950e-06]  [298 -14 6]
 ST 137-2  5.708e+01  [-72 2.393e-04 3.435e-05 9.718e-06]  [236 -13 19]
 ST 137-3s 5.716e+01  [-172 2.334e-09 3.349e-10 2.438e-03]  [143 -15 12]
 ST 138-1  5.745e+01  [0 1.000e+00 1.289e-01 9.980e-06]  [308 0 7]
 ST 138-2  5.752e+01  [-71 2.745e-04 3.539e-05 9.672e-06]  [242 -14 20]
 ST 138-3s 5.759e+01  [-171 2.664e-09 3.434e-10 2.323e-03]  [146 -18 13]
 ST 139-1  5.788e+01  [0 1.000e+00 1.200e-01 9.935e-06]  [299 -14 6]
 ST 139-2  5.795e+01  [-72 2.278e-04 2.732e-05 9.811e-06]  [248 -16 19]
 ST 139-3s 5.803e+01  [-172 2.246e-09 2.695e-10 2.813e-03]  [148 -17 13]
 ST 140-1  5.832e+01  [0 1.000e+00 1.073e-01 9.682e-06]  [284 -9 6]
 ST 140-2  5.840e+01  [-77 1.348e-04 1.447e-05 9.857e-06]  [247 -15 18]
 ST 140-3s 5.847e+01  [-177 1.353e-09 1.452e-10 5.537e-03]  [145 -14 12]
 ST 141-1  5.875e+01  [0 1.000e+00 9.469e-02 9.840e-06]  [290 -11 6]
 ST 141-2  5.882e+01  [-72 2.276e-04 2.155e-05 9.993e-06]  [259 -1 21]
 ST 141-3s 5.889e+01  [-172 2.294e-09 2.172e-10 3.636e-03]  [159 -2 13]
 ST 142-1  5.919e+01  [0 1.000e+00 8.067e-02 9.897e-06]  [288 -10 6]
 ST 142-2  5.927e+01  [-75 1.745e-04 1.408e-05 9.667e-06]  [271 -4 22]
 ST 142-3s 5.934e+01  [-175 1.719e-09 1.387e-10 5.743e-03]  [146 -15 11]
 ST 143-1  5.967e+01  [0 1.000e+00 6.933e-02 9.847e-06]  [302 -15 5]
 ST 143-2  5.975e+01  [-77 1.316e-04 9.125e-06 9.642e-06]  [274 -5 23]
 ST 143-3s 5.982e+01  [-177 1.324e-09 9.182e-11 8.856e-03]  [79 -16 8]
 ST 144-1  6.010e+01  [0 1.000e+00 6.464e-02 9.856e-06]  [310 -1 7]
 ST 144-2  6.017e+01  [-70 2.884e-04 1.864e-05 9.873e-06]  [249 -16 19]
 ST 144-3s 6.024e+01  [-170 2.878e-09 1.860e-10 4.255e-03]  [145 -14 11]
 ST 145-1  6.055e+01  [0 1.000e+00 5.901e-02 9.866e-06]  [303 -15 6]
 ST 145-2  6.063e+01  [-75 1.607e-04 9.485e-06 9.833e-06]  [270 -3 21]
 ST 145-3s 6.070e+01  [-175 1.648e-09 9.724e-11 8.149e-03]  [129 -7 10]
 ST 146-1  6.108e+01  [0 1.000e+00 5.337e-02 9.856e-06]  [286 -9 5]
 ST 146-2  6.115e+01  [-79 1.024e-04 5.464e-06 9.853e-06]  [268 -4 20]
 ST 146-3s 6.122e+01  [-178 1.125e-09 6.005e-11 1.337e-02]  [111 -1 9]
 ST 147-1  6.152e+01  [0 1.000e+00 4.530e-02 9.923e-06]  [300 -15 6]
 ST 147-2  6.160e+01  [-72 2.387e-04 1.081e-05 9.903e-06]  [259 0 21]
 ST 147-3s 6.166e+01  [-172 2.433e-09 1.102e-10 7.389e-03]  [144 -13 13]
 ST 148-1  6.193e+01  [0 1.000e+00 3.869e-02 9.983e-06]  [294 -13 6]
 ST 148-2  6.200e+01  [-77 1.398e-04 5.411e-06 9.774e-06]  [277 -7 21]
 ST 148-3s 6.207e+01  [-176 1.546e-09 5.980e-11 1.315e-02]  [80 -15 6]
 ST 149-1  6.232e+01  [0 1.000e+00 3.337e-02 9.762e-06]  [300 -14 6]
 ST 149-2  6.239e+01  [-76 1.518e-04 5.066e-06 9.707e-06]  [277 -7 21]
 ST 149-3s 6.245e+01  [-175 1.678e-09 5.600e-11 1.428e-02]  [75 -14 6]
 ST 150-1  6.281e+01  [0 1.000e+00 3.201e-02 9.891e-06]  [315 -2 5]
 ST 150-2  6.289e+01  [-72 2.287e-04 7.321e-06 9.893e-06]  [265 -2 22]
 ST 150-3s 6.295e+01  [-172 2.414e-09 7.728e-11 1.049e-02]  [114 -2 11]
 ST 151-1  6.320e+01  [0 1.000e+00 2.942e-02 9.989e-06]  [317 -3 8]
 ST 151-2  6.328e+01  [-77 1.351e-04 3.975e-06 9.875e-06]  [286 -10 21]
 ST 151-3s 6.334e+01  [-175 1.611e-09 4.738e-11 1.697e-02]  [118 -3 9]
 ST 152-1  6.362e+01  [0 1.000e+00 2.565e-02 9.843e-06]  [288 -11 6]
 ST 152-2  6.370e+01  [-78 1.227e-04 3.149e-06 9.639e-06]  [264 -2 22]
 ST 152-3s 6.376e+01  [-176 1.577e-09 4.045e-11 2.004e-02]  [101 -17 9]
 ST 153-1  6.404e+01  [0 1.000e+00 2.236e-02 9.898e-06]  [317 -3 6]
 ST 153-2  6.412e+01  [-74 1.779e-04 3.977e-06 9.737e-06]  [275 -6 23]
 ST 153-3s 6.417e+01  [-173 2.126e-09 4.753e-11 1.662e-02]  [77 -14 7]
 ST 154-1  6.443e+01  [0 1.000e+00 1.853e-02 9.991e-06]  [311 -1 7]
 ST 154-2  6.450e+01  [-75 1.740e-04 3.225e-06 9.649e-06]  [274 -5 21]
 ST 154-3s 6.456e+01  [-173 2.212e-09 4.099e-11 1.873e-02]  [79 -15 7]
 ST 155-1  6.487e+01  [0 1.000e+00 1.717e-02 9.857e-06]  [279 -9 6]
 ST 155-2  6.495e+01  [-77 1.273e-04 2.185e-06 9.896e-06]  [246 -14 18]
 ST 155-3s 6.501e+01  [-173 2.043e-09 3.507e-11 2.311e-02]  [98 -16 9]
 ST 156-1  6.528e+01  [0 1.000e+00 1.595e-02 9.730e-06]  [321 -4 7]
 ST 156-2  6.535e+01  [-75 1.592e-04 2.539e-06 9.793e-06]  [276 -6 20]
 ST 156-3s 6.542e+01  [-172 2.309e-09 3.684e-11 2.104e-02]  [77 -14 8]
 ST 157-1  6.569e+01  [0 1.000e+00 1.548e-02 9.915e-06]  [320 -3 6]
 ST 157-2  6.575e+01  [-72 2.357e-04 3.649e-06 9.729e-06]  [271 -4 19]
 ST 157-3s 6.581e+01  [-170 2.835e-09 4.389e-11 1.846e-02]  [117 -3 15]
 ST 158-1  6.606e+01  [0 1.000e+00 1.334e-02 9.830e-06]  [315 -2 7]
 ST 158-2  6.613e+01  [-81 8.647e-05 1.153e-06 9.707e-06]  [301 -14 22]
 ST 158-3s 6.618e+01  [-173 2.187e-09 2.918e-11 2.761e-02]  [88 -12 7]
 ST 159-1  6.643e+01  [0 1.000e+00 1.283e-02 9.984e-06]  [308 0 6]
 ST 159-2  6.649e+01  [-77 1.401e-04 1.797e-06 9.962e-06]  [278 -7 20]
 ST 159-3s 6.655e+01  [-171 2.535e-09 3.251e-11 2.416e-02]  [63 -5 6]
 ST 160-1  6.684e+01  [0 1.000e+00 1.143e-02 9.897e-06]  [325 -5 5]
 ST 160-2  6.691e+01  [-70 3.026e-04 3.459e-06 9.969e-06]  [259 -1 22]
 ST 160-3s 6.697e+01  [-168 3.806e-09 4.351e-11 1.826e-02]  [122 -6 10]
 ST 161-1  6.724e+01  [0 1.000e+00 9.877e-03 9.930e-06]  [310 -1 6]
 ST 161-2  6.730e+01  [-82 7.259e-05 7.170e-07 9.798e-06]  [297 -13 21]
 ST 161-3s 6.736e+01  [-171 2.740e-09 2.706e-11 3.001e-02]  [76 -7 8]
 ST 162-1  6.759e+01  [0 1.000e+00 9.494e-03 9.806e-06]  [320 -3 7]
 ST 162-2  6.766e+01  [-74 1.853e-04 1.759e-06 9.961e-06]  [274 -5 20]
 ST 162-3s 6.772e+01  [-169 3.352e-09 3.183e-11 2.505e-02]  [78 -12 5]
 ST 163-1  6.796e+01  [0 1.000e+00 8.600e-03 9.926e-06]  [327 -5 7]
 ST 163-2  6.803e+01  [-69 3.204e-04 2.756e-06 9.872e-06]  [255 -16 21]
 ST 163-3s 6.809e+01  [-167 4.435e-09 3.814e-11 2.107e-02]  [111 -3 11]
 ST 164-1  6.832e+01  [0 1.000e+00 8.215e-03 9.785e-06]  [315 -2 7]
 ST 164-2  6.838e+01  [-85 5.156e-05 4.236e-07 9.968e-06]  [318 -3 24]
 ST 164-3s 6.845e+01  [-169 3.165e-09 2.600e-11 3.054e-02]  [63 -3 6]
 ST 165-1  6.879e+01  [0 1.000e+00 7.938e-03 9.842e-06]  [316 -2 5]
 ST 165-2  6.886e+01  [-74 1.801e-04 1.430e-06 9.988e-06]  [272 -4 21]
 ST 165-3s 6.892e+01  [-168 3.741e-09 2.970e-11 2.748e-02]  [77 -11 7]
 ST 166-1  6.922e+01  [0 1.000e+00 8.657e-03 9.787e-06]  [315 -2 6]
 ST 166-2  6.929e+01  [-73 2.148e-04 1.860e-06 9.976e-06]  [270 -4 22]
 ST 166-3s 6.936e+01  [-168 3.710e-09 3.212e-11 2.504e-02]  [87 -14 9]
 ST 167-1  6.963e+01  [0 1.000e+00 7.760e-03 9.981e-06]  [304 -15 6]
 ST 167-2  6.970e+01  [-87 4.431e-05 3.438e-07 9.774e-06]  [316 -3 24]
 ST 167-3s 6.977e+01  [-169 3.380e-09 2.623e-11 3.092e-02]  [57 -1 5]
 ST 168-1  7.004e+01  [0 1.000e+00 7.168e-03 9.954e-06]  [312 -1 7]
 ST 168-2  7.011e+01  [-76 1.417e-04 1.016e-06 9.672e-06]  [277 -6 21]
 ST 168-3s 7.018e+01  [-167 3.990e-09 2.860e-11 2.767e-02]  [50 -36 5]
 ST 169-1  7.048e+01  [0 1.000e+00 7.124e-03 9.784e-06]  [314 -2 6]
 ST 169-2  7.055e+01  [-75 1.762e-04 1.255e-06 9.988e-06]  [276 -6 23]
 ST 169-3s 7.061e+01  [-167 4.066e-09 2.897e-11 2.810e-02]  [62 -4 5]
 ST 170-1  7.088e+01  [0 1.000e+00 6.030e-03 9.973e-06]  [311 -1 8]
 ST 170-2  7.095e+01  [-83 6.603e-05 3.982e-07 9.868e-06]  [302 -15 25]
 ST 170-3s 7.101e+01  [-167 4.354e-09 2.625e-11 3.038e-02]  [61 -2 6]
 ST 171-1  7.127e+01  [0 1.000e+00 5.647e-03 9.995e-06]  [314 -2 7]
 ST 171-2  7.135e+01  [-79 1.011e-04 5.710e-07 9.897e-06]  [283 -9 23]
 ST 171-3s 7.141e+01  [-166 4.977e-09 2.810e-11 2.878e-02]  [59 -2 6]
 ST 172-1  7.168e+01  [0 1.000e+00 5.892e-03 9.880e-06]  [320 -3 8]
 ST 172-2  7.175e+01  [-75 1.617e-04 9.528e-07 9.606e-06]  [275 -6 22]
 ST 172-3s 7.182e+01  [-166 4.816e-09 2.837e-11 2.830e-02]  [65 -5 5]
 ST 173-1  7.210e+01  [0 1.000e+00 5.617e-03 9.998e-06]  [301 -15 6]
 ST 173-2  7.218e+01  [-82 7.277e-05 4.088e-07 9.872e-06]  [295 -12 24]
 ST 173-3s 7.224e+01  [-166 4.810e-09 2.702e-11 2.950e-02]  [63 -3 8]
 ST 174-1  7.254e+01  [0 1.000e+00 5.962e-03 9.817e-06]  [298 -14 6]
 ST 174-2  7.262e+01  [-86 4.868e-05 2.902e-07 9.824e-06]  [311 -1 23]
 ST 174-3s 7.268e+01  [-167 4.386e-09 2.615e-11 3.022e-02]  [50 -35 5]
 ST 175-1  7.295e+01  [0 1.000e+00 6.391e-03 9.894e-06]  [311 -1 8]
 ST 175-2  7.303e+01  [-77 1.317e-04 8.418e-07 9.927e-06]  [279 -7 22]
 ST 175-3s 7.309e+01  [-167 4.358e-09 2.785e-11 2.883e-02]  [54 -1 5]
 ST 176-1  7.336e+01  [0 1.000e+00 6.130e-03 9.823e-06]  [294 -13 7]
 ST 176-2  7.343e+01  [-83 6.725e-05 4.122e-07 9.967e-06]  [292 -13 22]
 ST 176-3s 7.349e+01  [-167 4.351e-09 2.667e-11 2.986e-02]  [55 -1 5]
 ST 177-1  7.376e+01  [0 1.000e+00 6.001e-03 9.823e-06]  [302 -15 6]
 ST 177-2  7.384e+01  [-90 3.074e-05 1.845e-07 9.712e-06]  [328 -6 26]
 ST 177-3s 7.390e+01  [-167 4.196e-09 2.518e-11 3.102e-02]  [41 -35 3]
 ST 178-1  7.419e+01  [0 1.000e+00 5.378e-03 9.811e-06]  [320 -3 7]
 ST 178-2  7.426e+01  [-77 1.303e-04 7.006e-07 9.929e-06]  [279 -8 22]
 ST 178-3s 7.432e+01  [-166 4.900e-09 2.635e-11 3.075e-02]  [48 -35 6]
 ST 179-1  7.459e+01  [0 1.000e+00 4.829e-03 9.748e-06]  [306 -16 6]
 ST 179-2  7.466e+01  [-82 7.196e-05 3.475e-07 9.842e-06]  [288 -10 23]
 ST 179-3s 7.472e+01  [-165 5.227e-09 2.524e-11 3.212e-02]  [55 -1 5]
 ST 180-1  7.504e+01  [0 1.000e+00 4.485e-03 9.858e-06]  [313 -2 7]
 ST 180-2  7.511e+01  [-89 3.543e-05 1.589e-07 9.955e-06]  [330 -7 26]
 ST 180-3s 7.517e+01  [-164 5.708e-09 2.560e-11 3.176e-02]  [39 -34 3]
 ST 181-1  7.542e+01  [0 1.000e+00 4.802e-03 9.899e-06]  [319 -3 7]
 ST 181-2  7.550e+01  [-79 1.115e-04 5.354e-07 9.736e-06]  [286 -11 21]
 ST 181-3s 7.556e+01  [-165 5.492e-09 2.637e-11 3.093e-02]  [57 -1 5]
 ST 182-1  7.582e+01  [0 1.000e+00 5.169e-03 9.834e-06]  [298 -14 6]
 ST 182-2  7.589e+01  [-85 5.365e-05 2.773e-07 9.796e-06]  [309 -1 24]
 ST 182-3s 7.595e+01  [-166 4.916e-09 2.541e-11 3.157e-02]  [47 -35 5]
 ST 183-1  7.628e+01  [0 1.000e+00 5.131e-03 9.799e-06]  [300 -15 6]
 ST 183-2  7.636e+01  [-92 2.479e-05 1.272e-07 9.770e-06]  [340 -10 27]
 ST 183-3s 7.642e+01  [-166 4.896e-09 2.512e-11 3.172e-02]  [33 -35 3]
