---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
 ST 7-2  1.352e+02  [-33 2.015e-02 3.851e-02 9.993e-06]  [2614 0 82]
 ST 7-3s 1.417e+02  [-105 5.185e-06 9.907e-06 9.997e-06]  [7480 0 93]
 ST 8-1  1.476e+02  [0 1.000e+00 1.318e+00 9.991e-06]  [5070 0 70]
 ST 8-2  1.509e+02  [-21 8.596e-02 1.133e-01 9.990e-06]  [3476 0 86]
 ST 8-3  1.572e+02  [-88 3.748e-05 4.942e-05 9.999e-06]  [7142 0 93]
 ST 8-4s 1.629e+02  [-142 7.743e-08 1.021e-07 1.557e-05]  [6354 0 92]
 ST 9-1  1.693e+02  [0 1.000e+00 1.638e+00 9.996e-06]  [5683 0 73]
 ST 9-2  1.739e+02  [-40 9.775e-03 1.601e-02 9.992e-06]  [5039 0 90]
 ST 9-3s 1.804e+02  [-108 3.751e-06 6.145e-06 9.997e-06]  [7156 0 93]
 ST 10-1  1.863e+02  [0 1.000e+00 2.095e+00 9.981e-06]  [4992 -1 70]
 ST 10-2  1.901e+02  [-31 2.740e-02 5.739e-02 9.997e-06]  [3977 -1 87]
 ST 10-3s 1.967e+02  [-106 4.600e-06 9.636e-06 9.994e-06]  [7537 0 93]
 ST 11-1  2.034e+02  [0 1.000e+00 8.265e-01 9.991e-06]  [6183 0 74]
 ST 11-2  2.080e+02  [-37 1.349e-02 1.115e-02 9.991e-06]  [5122 0 90]
 ST 11-3s 2.152e+02  [-116 1.465e-06 1.211e-06 9.998e-06]  [8269 0 93]
 ST 12-1  2.219e+02  [0 1.000e+00 5.910e-01 9.989e-06]  [6206 0 74]
 ST 12-2  2.252e+02  [-31 2.787e-02 1.647e-02 9.999e-06]  [3501 0 86]
 ST 12-3s 2.320e+02  [-107 4.185e-06 2.473e-06 9.998e-06]  [7874 0 93]
 ST 13-1  2.394e+02  [0 1.000e+00 4.530e-01 9.990e-06]  [6870 0 76]
 ST 13-2  2.434e+02  [-40 9.020e-03 4.086e-03 9.995e-06]  [4386 -1 88]
 ST 13-3s 2.505e+02  [-119 1.012e-06 4.585e-07 9.998e-06]  [8085 0 93]
 ST 14-1  2.553e+02  [0 1.000e+00 7.033e-01 9.988e-06]  [3659 0 63]
 ST 14-2  2.598e+02  [-41 8.772e-03 6.169e-03 9.994e-06]  [4812 0 89]
 ST 14-3s 2.669e+02  [-116 1.504e-06 1.058e-06 9.997e-06]  [8049 0 93]
 ST 15-1  2.749e+02  [0 1.000e+00 2.786e-01 9.995e-06]  [7608 0 78]
 ST 15-2  2.786e+02  [-44 5.929e-03 1.652e-03 9.989e-06]  [3909 0 87]
 ST 15-3s 2.857e+02  [-124 5.753e-07 1.603e-07 9.994e-06]  [8266 0 93]
 ST 16-1  2.932e+02  [0 1.000e+00 3.079e-01 9.993e-06]  [7088 -1 76]
 ST 16-2  2.974e+02  [-49 3.306e-03 1.018e-03 9.996e-06]  [4605 0 89]
 ST 16-3s 3.040e+02  [-124 6.268e-07 1.930e-07 9.994e-06]  [7640 0 93]
 ST 17-1  3.111e+02  [0 1.000e+00 2.657e-01 9.993e-06]  [6596 0 75]
 ST 17-2  3.158e+02  [-41 8.797e-03 2.338e-03 9.991e-06]  [5227 0 90]
 ST 17-3s 3.231e+02  [-124 6.298e-07 1.674e-07 9.991e-06]  [8533 0 94]
 ST 18-1  3.302e+02  [0 1.000e+00 2.649e-01 9.999e-06]  [6541 0 75]
 ST 18-2  3.356e+02  [-55 1.750e-03 4.636e-04 9.997e-06]  [5972 0 91]
 ST 18-3s 3.420e+02  [-133 2.133e-07 5.652e-08 2.810e-05]  [7095 0 93]
 ST 19-1  3.495e+02  [0 1.000e+00 1.774e-01 1.000e-05]  [7099 0 77]
 ST 19-2  3.544e+02  [-53 2.072e-03 3.675e-04 9.998e-06]  [5401 -1 90]
 ST 19-3s 3.604e+02  [-131 2.759e-07 4.895e-08 3.247e-05]  [6753 0 92]
 ST 20-1  3.674e+02  [0 1.000e+00 2.298e-01 9.979e-06]  [6222 -1 72]
 ST 20-2  3.725e+02  [-52 2.310e-03 5.308e-04 9.988e-06]  [5795 0 91]
 ST 20-3s 3.784e+02  [-135 1.655e-07 3.802e-08 4.180e-05]  [6708 0 92]
 ST 21-1  3.853e+02  [0 1.000e+00 2.099e-01 9.992e-06]  [6246 0 74]
 ST 21-2  3.902e+02  [-51 2.749e-03 5.769e-04 9.994e-06]  [5508 -1 90]
 ST 21-3s 3.963e+02  [-136 1.453e-07 3.049e-08 5.212e-05]  [7023 0 92]
 ST 22-1  4.041e+02  [0 1.000e+00 1.669e-01 9.997e-06]  [7186 -1 75]
 ST 22-2  4.099e+02  [-63 6.410e-04 1.070e-04 9.988e-06]  [6649 0 92]
 ST 22-3s 4.150e+02  [-143 6.865e-08 1.146e-08 1.387e-04]  [5717 0 91]
 ST 23-1  4.213e+02  [0 1.000e+00 1.496e-01 9.999e-06]  [5423 0 70]
 ST 23-2  4.275e+02  [-67 4.219e-04 6.313e-05 9.997e-06]  [6955 0 92]
 ST 23-3s 4.327e+02  [-145 5.435e-08 8.132e-09 1.955e-04]  [5715 0 91]
 ST 24-1  4.397e+02  [0 1.000e+00 1.422e-01 9.995e-06]  [6272 -1 75]
 ST 24-2  4.448e+02  [-53 2.053e-03 2.919e-04 9.998e-06]  [5765 0 91]
 ST 24-3s 4.506e+02  [-138 1.126e-07 1.601e-08 9.932e-05]  [6605 0 92]
 ST 25-1  4.584e+02  [0 1.000e+00 1.215e-01 9.995e-06]  [7558 0 77]
 ST 25-2  4.635e+02  [-55 1.658e-03 2.015e-04 9.984e-06]  [5818 0 91]
 ST 25-3s 4.690e+02  [-140 9.500e-08 1.154e-08 1.377e-04]  [6169 -1 91]
 ST 26-1  4.764e+02  [0 1.000e+00 1.245e-01 9.997e-06]  [7114 0 76]
 ST 26-2  4.822e+02  [-64 5.969e-04 7.431e-05 9.997e-06]  [6581 0 92]
 ST 26-3s 4.872e+02  [-146 4.510e-08 5.615e-09 2.833e-04]  [5647 0 91]
 ST 27-1  4.934e+02  [0 1.000e+00 1.391e-01 9.991e-06]  [5529 0 71]
 ST 27-2  5.000e+02  [-72 2.410e-04 3.353e-05 9.996e-06]  [7614 0 93]
 ST 27-3s 5.048e+02  [-150 3.049e-08 4.242e-09 3.747e-04]  [5318 0 90]
 ST 28-1  5.119e+02  [0 1.000e+00 1.391e-01 9.992e-06]  [6364 -1 74]
 ST 28-2  5.177e+02  [-63 6.485e-04 9.017e-05 9.998e-06]  [6552 0 92]
 ST 28-3s 5.228e+02  [-148 3.948e-08 5.489e-09 2.894e-04]  [5753 0 91]
 ST 29-1  5.303e+02  [0 1.000e+00 1.349e-01 9.992e-06]  [7009 0 76]
 ST 29-2  5.359e+02  [-61 8.172e-04 1.103e-04 9.995e-06]  [6364 0 92]
 ST 29-3s 5.410e+02  [-147 3.982e-08 5.372e-09 2.959e-04]  [5852 0 91]
 ST 30-1  5.477e+02  [0 1.000e+00 1.291e-01 9.996e-06]  [6159 -1 74]
 ST 30-2  5.538e+02  [-68 3.637e-04 4.694e-05 9.995e-06]  [6919 0 92]
 ST 30-3s 5.585e+02  [-151 2.607e-08 3.365e-09 4.723e-04]  [5339 0 90]
 ST 31-1  5.648e+02  [0 1.000e+00 1.171e-01 9.999e-06]  [5562 0 71]
 ST 31-2  5.712e+02  [-73 2.214e-04 2.591e-05 9.997e-06]  [7427 0 93]
 ST 31-3s 5.756e+02  [-151 2.725e-08 3.189e-09 4.983e-04]  [4928 0 89]
 ST 32-1  5.825e+02  [0 1.000e+00 1.078e-01 9.998e-06]  [6442 0 75]
 ST 32-2  5.881e+02  [-62 7.173e-04 7.733e-05 9.995e-06]  [6258 0 91]
 ST 32-3s 5.930e+02  [-148 3.829e-08 4.127e-09 3.854e-04]  [5452 -1 90]
 ST 33-1  6.003e+02  [0 1.000e+00 1.068e-01 9.987e-06]  [6739 0 76]
 ST 33-2  6.060e+02  [-63 6.319e-04 6.747e-05 9.995e-06]  [6412 0 92]
 ST 33-3s 6.110e+02  [-149 3.480e-08 3.716e-09 4.280e-04]  [5526 0 91]
 ST 34-1  6.175e+02  [0 1.000e+00 1.094e-01 9.988e-06]  [5831 0 73]
 ST 34-2  6.248e+02  [-77 1.280e-04 1.400e-05 9.993e-06]  [8550 0 94]
 ST 34-3s 6.290e+02  [-155 1.738e-08 1.902e-09 8.363e-04]  [4607 0 89]
 ST 35-1  6.358e+02  [0 1.000e+00 1.132e-01 9.986e-06]  [6231 0 74]
 ST 35-2  6.422e+02  [-73 2.113e-04 2.393e-05 1.000e-05]  [7444 -1 93]
 ST 35-3s 6.468e+02  [-155 1.646e-08 1.864e-09 8.526e-04]  [5037 0 90]
 ST 36-1  6.535e+02  [0 1.000e+00 1.141e-01 9.995e-06]  [6156 -1 73]
 ST 36-2  6.595e+02  [-67 4.088e-04 4.664e-05 9.994e-06]  [6851 0 92]
 ST 36-3s 6.644e+02  [-153 2.015e-08 2.298e-09 6.918e-04]  [5574 0 90]
 ST 37-1  6.711e+02  [0 1.000e+00 1.095e-01 9.988e-06]  [6018 -1 73]
 ST 37-2  6.778e+02  [-72 2.308e-04 2.528e-05 9.994e-06]  [7551 0 93]
 ST 37-3s 6.825e+02  [-156 1.491e-08 1.633e-09 9.739e-04]  [5070 0 90]
 ST 38-1  6.888e+02  [0 1.000e+00 1.019e-01 9.991e-06]  [5401 0 71]
 ST 38-2  6.968e+02  [-81 8.430e-05 8.590e-06 9.998e-06]  [9174 0 94]
 ST 38-3s 7.006e+02  [-155 1.653e-08 1.684e-09 9.438e-04]  [4121 0 88]
 ST 39-1  7.074e+02  [0 1.000e+00 9.645e-02 9.985e-06]  [6231 0 74]
 ST 39-2  7.137e+02  [-71 2.708e-04 2.612e-05 9.991e-06]  [7333 0 93]
 ST 39-3s 7.183e+02  [-154 1.814e-08 1.750e-09 9.090e-04]  [5118 0 90]
 ST 40-1  7.254e+02  [0 1.000e+00 9.508e-02 9.992e-06]  [6585 0 75]
 ST 40-2  7.318e+02  [-72 2.301e-04 2.188e-05 9.999e-06]  [7364 0 93]
 ST 40-3s 7.362e+02  [-155 1.644e-08 1.563e-09 1.017e-03]  [4920 0 89]
 ST 41-1  7.426e+02  [0 1.000e+00 9.755e-02 9.990e-06]  [5720 0 72]
 ST 41-2  7.505e+02  [-88 3.978e-05 3.881e-06 1.000e-05]  [9221 0 94]
 ST 41-3s 7.537e+02  [-157 1.328e-08 1.295e-09 1.228e-03]  [3461 0 85]
 ST 42-1  7.605e+02  [0 1.000e+00 1.014e-01 9.996e-06]  [6168 -1 74]
 ST 42-2  7.674e+02  [-82 7.147e-05 7.248e-06 9.999e-06]  [7733 0 93]
 ST 42-3s 7.711e+02  [-158 1.165e-08 1.182e-09 1.345e-03]  [3960 0 87]
 ST 43-1  7.780e+02  [0 1.000e+00 1.031e-01 9.996e-06]  [6154 0 74]
 ST 43-2  7.850e+02  [-78 1.207e-04 1.245e-05 9.998e-06]  [7886 0 93]
 ST 43-3s 7.891e+02  [-157 1.359e-08 1.401e-09 1.135e-03]  [4499 0 88]
 ST 44-1  7.955e+02  [0 1.000e+00 1.017e-01 9.988e-06]  [5807 0 73]
 ST 44-2  8.033e+02  [-89 3.223e-05 3.277e-06 9.998e-06]  [9137 0 94]
 ST 44-3s 8.064e+02  [-157 1.274e-08 1.296e-09 1.228e-03]  [3272 0 85]
 ST 45-1  8.130e+02  [0 1.000e+00 1.030e-01 9.996e-06]  [6082 0 74]
 ST 45-2  8.211e+02  [-85 5.093e-05 5.248e-06 9.990e-06]  [9508 0 94]
 ST 45-3s 8.246e+02  [-157 1.324e-08 1.364e-09 1.165e-03]  [3711 0 86]
 ST 46-1  8.313e+02  [0 1.000e+00 9.947e-02 9.989e-06]  [6215 0 74]
 ST 46-2  8.389e+02  [-80 9.602e-05 9.552e-06 9.995e-06]  [8877 0 94]
 ST 46-3s 8.427e+02  [-158 1.243e-08 1.237e-09 1.286e-03]  [4214 0 88]
 ST 47-1  8.493e+02  [0 1.000e+00 1.046e-01 9.999e-06]  [5853 0 73]
 ST 47-2  8.575e+02  [-87 4.078e-05 4.266e-06 9.998e-06]  [9557 0 94]
 ST 47-3s 8.608e+02  [-158 1.186e-08 1.241e-09 1.281e-03]  [3458 0 86]
 ST 48-1  8.668e+02  [0 1.000e+00 1.092e-01 9.996e-06]  [5192 0 71]
 ST 48-2  8.751e+02  [-93 2.051e-05 2.239e-06 9.997e-06]  [9674 0 94]
 ST 48-3s 8.780e+02  [-157 1.370e-08 1.496e-09 1.062e-03]  [3034 0 84]
 ST 49-1  8.843e+02  [0 1.000e+00 1.138e-01 9.995e-06]  [5614 0 72]
 ST 49-2  8.920e+02  [-86 4.815e-05 5.480e-06 1.000e-05]  [8985 0 94]
 ST 49-3s 8.955e+02  [-158 1.203e-08 1.369e-09 1.161e-03]  [3750 0 86]
 ST 50-1  9.019e+02  [0 1.000e+00 1.166e-01 1.000e-05]  [5819 0 73]
 ST 50-2  9.102e+02  [-91 2.716e-05 3.166e-06 9.996e-06]  [9648 0 94]
 ST 50-3s 9.134e+02  [-157 1.307e-08 1.524e-09 1.043e-03]  [3298 0 85]
 ST 51-1  9.195e+02  [0 1.000e+00 1.191e-01 9.999e-06]  [5445 0 71]
 ST 51-2  9.272e+02  [-95 1.628e-05 1.938e-06 9.997e-06]  [8971 -1 94]
 ST 51-3s 9.301e+02  [-157 1.329e-08 1.582e-09 1.005e-03]  [2912 0 83]
 ST 52-1  9.367e+02  [0 1.000e+00 1.201e-01 9.987e-06]  [5927 0 73]
 ST 52-2  9.452e+02  [-87 4.368e-05 5.247e-06 9.992e-06]  [9915 0 95]
 ST 52-3s 9.488e+02  [-157 1.276e-08 1.533e-09 1.037e-03]  [3762 0 87]
 ST 53-1  9.555e+02  [0 1.000e+00 1.238e-01 9.996e-06]  [5973 0 74]
 ST 53-2  9.641e+02  [-86 4.737e-05 5.863e-06 9.991e-06]  [10006 0 95]
 ST 53-3s 9.677e+02  [-157 1.322e-08 1.636e-09 9.716e-04]  [3887 0 87]
 ST 54-1  9.740e+02  [0 1.000e+00 1.310e-01 9.999e-06]  [5517 0 72]
 ST 54-2  9.828e+02  [-90 2.981e-05 3.904e-06 9.998e-06]  [10306 0 95]
 ST 54-3s 9.862e+02  [-156 1.457e-08 1.908e-09 8.335e-04]  [3556 0 86]
 ST 55-1  9.922e+02  [0 1.000e+00 1.383e-01 9.997e-06]  [5273 0 71]
 ST 55-2  1.001e+03  [-86 4.484e-05 6.201e-06 9.994e-06]  [9955 0 94]
 ST 55-3s 1.004e+03  [-156 1.440e-08 1.991e-09 7.986e-04]  [3966 0 87]
 ST 56-1  1.010e+03  [0 1.000e+00 1.457e-01 9.998e-06]  [5237 0 71]
 ST 56-2  1.019e+03  [-86 4.539e-05 6.613e-06 9.991e-06]  [10267 0 95]
 ST 56-3s 1.023e+03  [-156 1.531e-08 2.230e-09 7.134e-04]  [4051 0 87]
 ST 57-1  1.029e+03  [0 1.000e+00 1.533e-01 9.991e-06]  [5552 0 72]
 ST 57-2  1.038e+03  [-84 5.703e-05 8.744e-06 9.992e-06]  [10118 0 95]
 ST 57-3s 1.042e+03  [-156 1.498e-08 2.297e-09 6.923e-04]  [4316 0 88]
 ST 58-1  1.049e+03  [0 1.000e+00 1.627e-01 9.997e-06]  [5724 0 71]
 ST 58-2  1.057e+03  [-82 7.722e-05 1.257e-05 9.999e-06]  [9874 0 94]
 ST 58-3s 1.061e+03  [-156 1.482e-08 2.411e-09 6.595e-04]  [4672 0 89]
 ST 59-1  1.068e+03  [0 1.000e+00 1.742e-01 9.991e-06]  [5680 0 72]
 ST 59-2  1.076e+03  [-83 6.714e-05 1.169e-05 1.000e-05]  [10067 0 95]
 ST 59-3s 1.081e+03  [-156 1.542e-08 2.687e-09 5.918e-04]  [4626 0 89]
 ST 60-1  1.087e+03  [0 1.000e+00 1.880e-01 9.993e-06]  [5442 0 71]
 ST 60-2  1.096e+03  [-86 4.966e-05 9.334e-06 9.994e-06]  [10369 0 95]
 ST 60-3s 1.100e+03  [-155 1.614e-08 3.033e-09 5.242e-04]  [4445 0 88]
 ST 61-1  1.106e+03  [0 1.000e+00 2.016e-01 9.997e-06]  [5069 0 70]
 ST 61-2  1.115e+03  [-86 4.761e-05 9.597e-06 9.997e-06]  [10380 0 95]
 ST 61-3s 1.119e+03  [-155 1.668e-08 3.362e-09 4.729e-04]  [4499 0 89]
 ST 62-1  1.124e+03  [0 1.000e+00 2.158e-01 9.997e-06]  [4804 0 69]
 ST 62-2  1.132e+03  [-86 4.486e-05 9.680e-06 9.994e-06]  [9364 0 94]
 ST 62-3s 1.137e+03  [-155 1.673e-08 3.610e-09 4.405e-04]  [4516 0 89]
 ST 63-1  1.143e+03  [0 1.000e+00 2.305e-01 9.992e-06]  [5134 0 70]
 ST 63-2  1.151e+03  [-86 4.871e-05 1.123e-05 9.991e-06]  [9411 0 94]
 ST 63-3s 1.155e+03  [-155 1.624e-08 3.743e-09 4.247e-04]  [4689 0 89]
 ST 64-1  1.161e+03  [0 1.000e+00 2.502e-01 9.993e-06]  [5339 0 71]
 ST 64-2  1.168e+03  [-91 2.664e-05 6.666e-06 9.990e-06]  [7942 0 93]
 ST 64-3s 1.172e+03  [-155 1.629e-08 4.075e-09 3.902e-04]  [4267 0 88]
 ST 65-1  1.178e+03  [0 1.000e+00 2.673e-01 9.995e-06]  [5396 0 71]
 ST 65-2  1.186e+03  [-95 1.654e-05 4.421e-06 9.983e-06]  [9071 0 94]
 ST 65-3s 1.189e+03  [-155 1.660e-08 4.438e-09 3.583e-04]  [3974 0 87]
 ST 66-1  1.196e+03  [0 1.000e+00 2.825e-01 9.998e-06]  [5268 0 71]
 ST 66-2  1.205e+03  [-95 1.655e-05 4.676e-06 9.997e-06]  [10321 0 95]
 ST 66-3s 1.208e+03  [-155 1.689e-08 4.771e-09 3.332e-04]  [4048 0 87]
 ST 67-1  1.214e+03  [0 1.000e+00 2.963e-01 9.997e-06]  [4748 0 68]
 ST 67-2  1.223e+03  [-94 1.810e-05 5.363e-06 9.990e-06]  [10178 0 95]
 ST 67-3s 1.227e+03  [-155 1.708e-08 5.061e-09 3.142e-04]  [4154 0 88]
 ST 68-1  1.232e+03  [0 1.000e+00 3.074e-01 9.995e-06]  [4544 0 67]
 ST 68-2  1.241e+03  [-93 2.071e-05 6.366e-06 9.996e-06]  [10305 0 95]
 ST 68-3s 1.245e+03  [-155 1.672e-08 5.139e-09 3.094e-04]  [4290 0 88]
 ST 69-1  1.251e+03  [0 1.000e+00 3.181e-01 9.994e-06]  [4886 0 69]
 ST 69-2  1.258e+03  [-91 2.594e-05 8.252e-06 9.996e-06]  [8667 -1 94]
 ST 69-3s 1.262e+03  [-155 1.675e-08 5.330e-09 2.983e-04]  [4550 0 89]
 ST 70-1  1.268e+03  [0 1.000e+00 3.280e-01 9.999e-06]  [5056 0 69]
 ST 70-2  1.276e+03  [-90 3.143e-05 1.031e-05 9.998e-06]  [8585 0 94]
 ST 70-3s 1.280e+03  [-155 1.661e-08 5.449e-09 2.918e-04]  [4816 0 89]
 ST 71-1  1.286e+03  [0 1.000e+00 3.343e-01 9.995e-06]  [5304 0 71]
 ST 71-2  1.293e+03  [-90 2.910e-05 9.729e-06 9.996e-06]  [8427 0 94]
 ST 71-3s 1.298e+03  [-155 1.643e-08 5.493e-09 2.896e-04]  [4804 0 89]
 ST 72-1  1.304e+03  [0 1.000e+00 3.413e-01 9.992e-06]  [5153 0 71]
 ST 72-2  1.312e+03  [-91 2.663e-05 9.088e-06 9.995e-06]  [9613 0 94]
 ST 72-3s 1.316e+03  [-155 1.650e-08 5.632e-09 2.824e-04]  [4756 0 89]
 ST 73-1  1.322e+03  [0 1.000e+00 3.466e-01 9.990e-06]  [4692 0 68]
 ST 73-2  1.329e+03  [-93 2.044e-05 7.084e-06 9.988e-06]  [8081 0 93]
 ST 73-3s 1.333e+03  [-155 1.646e-08 5.705e-09 2.786e-04]  [4544 0 89]
 ST 74-1  1.338e+03  [0 1.000e+00 3.654e-01 9.994e-06]  [4676 0 67]
 ST 74-2  1.347e+03  [-85 5.222e-05 1.908e-05 9.998e-06]  [10025 0 94]
 ST 74-3s 1.352e+03  [-155 1.664e-08 6.082e-09 2.614e-04]  [5449 0 90]
 ST 75-1  1.358e+03  [0 1.000e+00 3.555e-01 9.998e-06]  [5243 0 70]
 ST 75-2  1.367e+03  [-95 1.608e-05 5.714e-06 9.988e-06]  [11433 0 95]
 ST 75-3s 1.372e+03  [-155 1.642e-08 5.838e-09 2.724e-04]  [4447 0 88]
 ST 76-1  1.378e+03  [0 1.000e+00 3.829e-01 9.993e-06]  [5184 0 70]
 ST 76-2  1.386e+03  [-88 3.895e-05 1.491e-05 9.994e-06]  [9273 0 94]
 ST 76-3s 1.390e+03  [-155 1.636e-08 6.264e-09 2.538e-04]  [5303 0 90]
 ST 77-1  1.396e+03  [0 1.000e+00 3.770e-01 9.996e-06]  [5255 0 71]
 ST 77-2  1.405e+03  [-93 2.166e-05 8.167e-06 9.998e-06]  [10167 0 95]
 ST 77-3s 1.409e+03  [-155 1.619e-08 6.103e-09 2.605e-04]  [4813 0 89]
 ST 78-1  1.415e+03  [0 1.000e+00 3.975e-01 9.995e-06]  [4644 0 67]
 ST 78-2  1.423e+03  [-89 3.527e-05 1.402e-05 9.989e-06]  [9369 0 94]
 ST 78-3s 1.428e+03  [-155 1.616e-08 6.425e-09 2.475e-04]  [5287 0 90]
 ST 79-1  1.433e+03  [0 1.000e+00 4.022e-01 9.999e-06]  [4697 0 68]
 ST 79-2  1.442e+03  [-85 5.039e-05 2.027e-05 9.994e-06]  [10376 0 95]
 ST 79-3s 1.447e+03  [-155 1.617e-08 6.502e-09 2.446e-04]  [5669 0 91]
 ST 80-1  1.453e+03  [0 1.000e+00 4.101e-01 9.998e-06]  [5214 0 70]
 ST 80-2  1.462e+03  [-86 4.942e-05 2.026e-05 1.000e-05]  [10035 0 94]
 ST 80-3s 1.467e+03  [-155 1.600e-08 6.562e-09 2.423e-04]  [5756 0 91]
 ST 81-1  1.473e+03  [0 1.000e+00 4.158e-01 9.997e-06]  [5307 0 71]
 ST 81-2  1.482e+03  [-83 6.919e-05 2.877e-05 9.998e-06]  [10896 0 95]
 ST 81-3s 1.488e+03  [-156 1.559e-08 6.482e-09 2.453e-04]  [6166 0 92]
 ST 82-1  1.494e+03  [0 1.000e+00 4.179e-01 9.989e-06]  [5197 0 69]
 ST 82-2  1.503e+03  [-82 7.115e-05 2.974e-05 9.993e-06]  [10997 0 95]
 ST 82-3s 1.509e+03  [-156 1.552e-08 6.485e-09 2.452e-04]  [6247 0 91]
 ST 83-1  1.514e+03  [0 1.000e+00 4.209e-01 9.999e-06]  [4732 0 68]
 ST 83-2  1.524e+03  [-81 8.315e-05 3.500e-05 9.991e-06]  [11021 0 95]
 ST 83-3s 1.530e+03  [-156 1.560e-08 6.568e-09 2.422e-04]  [6458 0 92]
 ST 84-1  1.535e+03  [0 1.000e+00 4.243e-01 1.000e-05]  [4913 0 68]
 ST 84-2  1.545e+03  [-79 1.107e-04 4.696e-05 9.998e-06]  [10949 0 95]
 ST 84-3s 1.551e+03  [-156 1.535e-08 6.513e-09 2.442e-04]  [6853 0 92]
 ST 85-1  1.557e+03  [0 1.000e+00 4.330e-01 9.993e-06]  [5535 0 72]
 ST 85-2  1.566e+03  [-73 2.199e-04 9.521e-05 9.994e-06]  [10235 0 95]
 ST 85-3s 1.573e+03  [-156 1.516e-08 6.566e-09 2.422e-04]  [7730 0 93]
 ST 86-1  1.579e+03  [0 1.000e+00 4.209e-01 9.995e-06]  [5684 0 72]
 ST 86-2  1.588e+03  [-71 2.601e-04 1.095e-04 9.999e-06]  [10106 0 95]
 ST 86-3s 1.595e+03  [-156 1.481e-08 6.233e-09 2.550e-04]  [7780 0 93]
 ST 87-1  1.601e+03  [0 1.000e+00 4.159e-01 9.997e-06]  [5296 0 70]
 ST 87-2  1.609e+03  [-68 3.595e-04 1.495e-04 9.996e-06]  [9641 0 94]
 ST 87-3s 1.616e+03  [-156 1.468e-08 6.104e-09 2.605e-04]  [7658 0 93]
 ST 88-1  1.622e+03  [0 1.000e+00 3.908e-01 9.999e-06]  [5035 0 69]
 ST 88-2  1.630e+03  [-69 3.521e-04 1.376e-04 9.997e-06]  [9776 0 94]
 ST 88-3s 1.637e+03  [-156 1.417e-08 5.539e-09 2.871e-04]  [7588 0 93]
 ST 89-1  1.644e+03  [0 1.000e+00 2.646e-01 9.997e-06]  [6167 0 74]
 ST 89-2  1.652e+03  [-60 9.186e-04 2.431e-04 9.994e-06]  [8765 0 94]
 ST 89-3s 1.658e+03  [-153 2.021e-08 5.348e-09 2.974e-04]  [6962 0 92]
 ST 90-1  1.665e+03  [0 1.000e+00 2.820e-01 9.995e-06]  [6409 0 75]
 ST 90-2  1.671e+03  [-44 6.244e-03 1.760e-03 9.993e-06]  [6417 0 92]
