0.0000000000e+00,0.0000000000e+00,4.5930000000e+01
8.1300000000e-03,2.4842000000e+02,4.6150000000e+01
1.6260000000e-02,4.8938000000e+02,4.6350000000e+01
2.4390000000e-02,7.2329000000e+02,4.6520000000e+01
3.2520000000e-02,9.5056000000e+02,4.6700000000e+01
4.0650000000e-02,1.1716100000e+03,4.6880000000e+01
4.8780000000e-02,1.3868400000e+03,4.7050000000e+01
5.6910000000e-02,1.5966700000e+03,4.7210000000e+01
6.5040000000e-02,1.8014900000e+03,4.7370000000e+01
7.3170000000e-02,2.0017300000e+03,4.7520000000e+01
8.1300000000e-02,2.1978000000e+03,4.7660000000e+01
8.9430000000e-02,2.3901000000e+03,4.7810000000e+01
9.7560000000e-02,2.5790400000e+03,4.7940000000e+01
1.0569000000e-01,2.7650300000e+03,4.8080000000e+01
1.1382000000e-01,2.9484900000e+03,4.8210000000e+01
1.2194000000e-01,3.1298300000e+03,4.8330000000e+01
1.3007000000e-01,3.3094400000e+03,4.8460000000e+01
1.3820000000e-01,3.4877500000e+03,4.8580000000e+01
1.4633000000e-01,3.6651700000e+03,4.8690000000e+01
1.5446000000e-01,3.8421000000e+03,4.8810000000e+01
1.6259000000e-01,4.0189500000e+03,4.8920000000e+01
1.7072000000e-01,4.1961300000e+03,4.9040000000e+01
1.7885000000e-01,4.3740700000e+03,4.9150000000e+01
1.8698000000e-01,4.5531500000e+03,4.9260000000e+01
1.9511000000e-01,4.7338000000e+03,4.9360000000e+01
2.0324000000e-01,4.9164300000e+03,4.9470000000e+01
2.1137000000e-01,5.1013900000e+03,4.9580000000e+01
2.1950000000e-01,5.2887800000e+03,4.9690000000e+01
2.2763000000e-01,5.4786000000e+03,4.9790000000e+01
2.3576000000e-01,5.6708600000e+03,4.9900000000e+01
2.4389000000e-01,5.8655400000e+03,5.0000000000e+01
2.5202000000e-01,6.0626400000e+03,5.0110000000e+01
2.6015000000e-01,6.2621800000e+03,5.0210000000e+01
2.6828000000e-01,6.4641300000e+03,5.0320000000e+01
2.7641000000e-01,6.6685100000e+03,5.0420000000e+01
2.8454000000e-01,6.8753100000e+03,5.0520000000e+01
2.9267000000e-01,7.0845300000e+03,5.0620000000e+01
3.0080000000e-01,7.2962600000e+03,5.0720000000e+01
3.0893000000e-01,7.5109500000e+03,5.0820000000e+01
3.1706000000e-01,7.7292000000e+03,5.0920000000e+01
