0.00000,0.00000,102.27000
0.00813,248.42000,102.44000
0.01626,489.38000,102.53000
0.02439,723.29000,102.68000
0.03252,950.56000,102.82000
0.04065,1171.61000,102.93000
0.04878,1386.84000,103.06000
0.05691,1596.67000,103.19000
0.06504,1801.49000,103.30000
0.07317,2001.73000,103.42000
0.08130,2197.80000,103.54000
0.08943,2390.10000,103.65000
0.09756,2579.04000,103.76000
0.10569,2765.03000,103.87000
0.11382,2948.49000,103.98000
0.12194,3129.83000,104.09000
0.13007,3309.44000,104.20000
0.13820,3487.75000,104.31000
0.14633,3665.17000,104.42000
0.15446,3842.10000,104.53000
0.16259,4018.95000,104.64000
0.17072,4196.13000,104.75000
0.17885,4374.07000,104.86000
0.18698,4553.15000,104.97000
0.19511,4733.80000,105.09000
0.20324,4916.43000,105.20000
0.21137,5101.39000,105.32000
0.21950,5288.78000,105.44000
0.22763,5478.60000,105.57000
0.23576,5670.86000,105.69000
0.24389,5865.54000,105.82000
0.25202,6062.64000,105.95000
0.26015,6262.18000,106.08000
0.26828,6464.13000,106.21000
0.27641,6668.51000,106.34000
0.28454,6875.31000,106.48000
0.29267,7084.53000,106.62000
0.30080,7296.26000,106.76000
0.30893,7510.95000,106.90000
0.31706,7729.20000,107.05000
0.32519,7951.59000,107.20000
0.33332,8178.73000,107.36000
0.34145,8411.18000,107.52000
0.34958,8649.55000,107.68000
0.35770,8894.41000,107.86000
0.36583,9146.36000,108.03000
0.37396,9405.99000,108.22000
0.38209,9673.89000,108.41000
0.39022,9950.63000,108.61000
0.39835,10236.82000,108.81000
0.40648,10533.04000,109.03000
0.41461,10839.88000,109.25000
0.42274,11158.17000,109.49000
0.43087,11489.46000,109.73000
0.43900,11835.41000,110.00000
0.44713,12197.67000,110.27000
0.45526,12577.90000,110.56000
0.46339,12977.77000,110.87000
0.47152,13398.92000,111.20000
0.47965,13843.03000,111.56000
0.48778,14311.74000,111.93000
0.49591,14806.72000,112.33000
0.50404,15329.62000,112.76000
0.51217,15882.05000,113.21000
0.52030,16464.44000,113.70000
0.52843,17076.19000,114.21000
0.53656,17716.61000,114.75000
0.54469,18385.04000,115.32000
0.55282,19080.82000,115.92000
0.56095,19803.29000,116.55000
0.56908,20551.80000,117.21000
0.57721,21326.48000,117.91000
0.58534,22128.33000,118.64000
0.59346,22958.39000,119.42000
0.60159,23817.71000,120.24000
0.60972,24707.34000,121.10000
0.61785,25628.32000,122.02000
0.62598,26581.70000,122.99000
0.63411,27567.50000,124.01000
0.64224,28584.38000,125.09000
0.65037,29630.88000,126.23000
0.65850,30705.51000,127.43000
0.66663,31806.83000,128.70000
0.67476,32933.37000,130.03000
0.68289,34082.69000,131.42000
0.69102,35247.48000,132.86000
0.69915,36418.89000,134.35000
0.70728,37588.07000,135.88000
0.71541,38747.57000,137.53000
0.72354,39940.03000,139.51000
0.73167,41270.81000,142.03000
0.73980,42849.23000,145.32000
0.74793,44771.48000,149.23000
0.75606,46892.77000,153.04000
0.76419,48878.67000,156.63000
0.77232,50690.97000,160.81000
0.78045,52514.14000,166.31000
0.78858,54537.74000,173.66000
0.79671,56892.52000,182.39000
0.80484,59203.98000,189.92000
0.81297,60926.72000,194.74000
0.82110,62108.45000,198.84000
0.82922,63047.61000,205.08000
0.83735,64027.57000,214.49000
0.84548,65094.92000,226.40000
0.85361,66114.96000,239.25000
0.86174,66947.43000,249.84000
0.86987,67411.98000,250.57000
0.87800,67273.61000,231.23000
0.88613,66293.40000,197.62000
0.89426,64232.43000,174.83000
0.90239,61121.20000,172.11000
0.91052,58468.80000,173.22000
0.91865,56764.59000,166.43000
0.92678,55225.46000,158.04000
0.93491,53219.09000,152.91000
0.94304,50837.30000,149.16000
0.95117,48347.75000,145.56000
0.95930,46002.63000,142.12000
0.96743,43936.10000,138.80000
0.97556,42193.73000,136.77000
0.98369,40610.65000,135.39000
0.99182,38941.96000,132.53000
0.99995,36967.79000,129.07000
1.00808,34793.70000,127.08000
1.01621,32752.14000,125.95000
1.02434,31084.23000,124.49000
1.03247,29711.71000,123.05000
1.04060,28489.94000,121.88000
1.04873,27274.29000,120.68000
1.05685,25927.20000,119.33000
1.06498,24439.09000,117.90000
1.07311,22911.73000,116.59000
1.08124,21450.57000,115.64000
1.08937,20161.10000,114.96000
1.09750,19120.49000,114.31000
1.10563,18307.04000,113.79000
1.11376,17677.47000,113.49000
1.12189,17188.53000,113.26000
1.13002,16796.95000,112.99000
1.13815,16459.45000,112.70000
1.14628,16132.79000,112.42000
1.15441,15773.96000,112.13000
1.16254,15359.16000,111.77000
1.17067,14895.60000,111.36000
1.17880,14393.32000,110.96000
1.18693,13862.35000,110.58000
1.19506,13312.75000,110.18000
1.20319,12754.55000,109.77000
1.21132,12197.79000,109.38000
1.21945,11652.52000,109.04000
1.22758,11128.76000,108.71000
1.23571,10635.99000,108.39000
1.24384,10176.64000,108.10000
1.25197,9748.49000,107.84000
1.26010,9349.24000,107.61000
1.26823,8976.60000,107.38000
1.27636,8628.27000,107.16000
1.28449,8301.96000,106.96000
1.29261,7995.36000,106.78000
1.30074,7706.19000,106.60000
1.30887,7432.13000,106.43000
1.31700,7170.91000,106.27000
1.32513,6920.21000,106.12000
1.33326,6677.74000,105.97000
1.34139,6441.21000,105.82000
1.34952,6208.31000,105.67000
1.35765,5977.00000,105.52000
1.36578,5746.80000,105.38000
1.37391,5517.88000,105.24000
1.38204,5290.37000,105.09000
1.39017,5064.43000,104.95000
1.39830,4840.22000,104.82000
1.40643,4617.90000,104.68000
1.41456,4397.60000,104.54000
1.42269,4179.49000,104.41000
1.43082,3963.73000,104.28000
1.43895,3750.45000,104.15000
1.44708,3539.83000,104.02000
1.45521,3332.00000,103.90000
1.46334,3127.13000,103.78000
1.47147,2925.37000,103.66000
1.47960,2726.87000,103.54000
1.48773,2531.78000,103.43000
1.49586,2340.26000,103.31000
1.50399,2152.47000,103.21000
1.51212,1968.55000,103.10000
1.52025,1788.65000,102.99000
