---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
 ST 52-2  3.922e+02  [-48 3.965e-03 3.912e-03 9.984e-06]  [3900 -1 77]
 ST 52-3s 3.932e+02  [-120 9.496e-07 9.370e-07 8.875e-04]  [2024 -1 63]
 ST 53-1  3.962e+02  [0 1.000e+00 9.541e-01 9.999e-06]  [5248 -1 53]
 ST 53-2  3.978e+02  [-49 3.213e-03 3.065e-03 9.991e-06]  [4004 -1 77]
 ST 53-3s 3.989e+02  [-123 6.620e-07 6.316e-07 1.315e-03]  [2337 -1 67]
 ST 54-1  4.015e+02  [0 1.000e+00 6.722e-01 9.996e-06]  [4049 0 46]
 ST 54-2  4.030e+02  [-50 3.119e-03 2.097e-03 9.975e-06]  [3894 -1 76]
 ST 54-3s 4.041e+02  [-125 5.337e-07 3.588e-07 2.317e-03]  [2249 0 66]
 ST 55-1  4.069e+02  [0 1.000e+00 6.389e-01 9.996e-06]  [4506 -1 47]
 ST 55-2  4.085e+02  [-51 2.668e-03 1.705e-03 9.980e-06]  [4187 0 78]
 ST 55-3s 4.095e+02  [-127 4.168e-07 2.663e-07 3.124e-03]  [2105 0 64]
 ST 56-1  4.123e+02  [0 1.000e+00 5.112e-01 9.982e-06]  [3974 -1 44]
 ST 56-2  4.139e+02  [-52 2.361e-03 1.207e-03 9.984e-06]  [4382 -1 78]
 ST 56-3s 4.148e+02  [-129 3.252e-07 1.662e-07 5.002e-03]  [1863 0 59]
 ST 57-1  4.191e+02  [0 1.000e+00 4.756e-01 9.987e-06]  [4208 -1 31]
 ST 57-2  4.209e+02  [-53 2.006e-03 9.542e-04 9.987e-06]  [4681 -1 79]
 ST 57-3s 4.218e+02  [-131 2.808e-07 1.336e-07 6.217e-03]  [1680 -1 59]
 ST 58-1  4.246e+02  [0 1.000e+00 4.245e-01 9.970e-06]  [4172 -1 44]
 ST 58-2  4.264e+02  [-55 1.698e-03 7.208e-04 9.992e-06]  [4773 0 80]
 ST 58-3s 4.272e+02  [-132 2.315e-07 9.825e-08 8.450e-03]  [1524 -1 56]
 ST 59-1  4.299e+02  [0 1.000e+00 3.911e-01 9.996e-06]  [4212 -1 48]
 ST 59-2  4.315e+02  [-57 1.385e-03 5.418e-04 9.987e-06]  [4245 0 78]
 ST 59-3s 4.322e+02  [-133 2.026e-07 7.922e-08 1.049e-02]  [1362 -1 54]
 ST 60-1  4.350e+02  [0 1.000e+00 3.733e-01 9.984e-06]  [4274 -1 46]
 ST 60-2  4.364e+02  [-58 1.190e-03 4.441e-04 9.972e-06]  [3409 -1 75]
 ST 60-3s 4.372e+02  [-135 1.745e-07 6.515e-08 1.277e-02]  [1236 0 50]
 ST 61-1  4.399e+02  [0 1.000e+00 3.475e-01 9.968e-06]  [4293 0 46]
 ST 61-2  4.415e+02  [-60 9.139e-04 3.175e-04 9.980e-06]  [4141 0 78]
 ST 61-3s 4.422e+02  [-136 1.492e-07 5.182e-08 1.603e-02]  [1040 0 48]
 ST 62-1  4.448e+02  [0 1.000e+00 3.382e-01 9.965e-06]  [4278 -1 48]
 ST 62-2  4.464e+02  [-61 8.188e-04 2.769e-04 9.987e-06]  [4270 -1 79]
 ST 62-3s 4.471e+02  [-137 1.376e-07 4.652e-08 1.786e-02]  [964 -1 45]
 ST 63-1  4.514e+02  [0 1.000e+00 3.242e-01 9.998e-06]  [4172 -1 66]
 ST 63-2  4.533e+02  [-64 6.123e-04 1.985e-04 9.993e-06]  [4954 0 80]
 ST 63-3s 4.538e+02  [-138 1.200e-07 3.889e-08 2.138e-02]  [780 0 40]
 ST 64-1  4.565e+02  [0 1.000e+00 3.111e-01 9.990e-06]  [4163 0 47]
 ST 64-2  4.584e+02  [-65 5.490e-04 1.708e-04 9.981e-06]  [4985 -1 80]
 ST 64-3s 4.589e+02  [-138 1.155e-07 3.591e-08 2.315e-02]  [691 0 37]
 ST 65-1  4.618e+02  [0 1.000e+00 3.096e-01 9.963e-06]  [3995 -1 46]
 ST 65-2  4.637e+02  [-67 4.353e-04 1.348e-04 9.990e-06]  [5013 0 80]
 ST 65-3s 4.642e+02  [-139 1.023e-07 3.166e-08 2.626e-02]  [545 -1 32]
 ST 66-1  4.678e+02  [0 1.000e+00 2.898e-01 9.987e-06]  [3964 -1 52]
 ST 66-2  4.721e+02  [-68 3.607e-04 1.045e-04 9.977e-06]  [5091 -1 87]
 ST 66-3s 4.730e+02  [-140 9.463e-08 2.742e-08 3.032e-02]  [394 -1 24]
 ST 67-1  4.756e+02  [0 1.000e+00 2.957e-01 9.967e-06]  [3884 0 46]
 ST 67-2  4.777e+02  [-69 3.298e-04 9.752e-05 9.988e-06]  [5089 -1 81]
 ST 67-3s 4.782e+02  [-141 8.750e-08 2.588e-08 3.213e-02]  [351 -1 22]
 ST 68-1  4.812e+02  [0 1.000e+00 2.741e-01 9.996e-06]  [3764 -1 43]
 ST 68-2  4.856e+02  [-72 2.449e-04 6.712e-05 1.238e-05]  [5046 -1 90]
 ST 68-3s 4.862e+02  [-141 7.975e-08 2.186e-08 3.801e-02]  [238 -1 16]
 ST 69-1  4.899e+02  [0 1.000e+00 2.794e-01 9.967e-06]  [3785 0 41]
 ST 69-2  4.921e+02  [-71 2.544e-04 7.109e-05 1.170e-05]  [5033 -1 80]
 ST 69-3s 4.925e+02  [-142 7.868e-08 2.198e-08 3.779e-02]  [247 -1 18]
 ST 70-1  4.962e+02  [0 1.000e+00 2.632e-01 9.990e-06]  [3608 -1 34]
 ST 70-2  4.980e+02  [-74 1.862e-04 4.900e-05 1.696e-05]  [4697 0 79]
 ST 70-3s 4.984e+02  [-142 7.177e-08 1.889e-08 4.399e-02]  [184 -1 12]
 ST 71-1  5.010e+02  [0 1.000e+00 2.600e-01 9.996e-06]  [3672 -1 44]
 ST 71-2  5.029e+02  [-74 1.952e-04 5.075e-05 1.639e-05]  [4862 0 80]
 ST 71-3s 5.033e+02  [-143 6.950e-08 1.807e-08 4.598e-02]  [193 -1 14]
 ST 72-1  5.059e+02  [0 1.000e+00 2.549e-01 9.976e-06]  [3478 0 42]
 ST 72-2  5.078e+02  [-75 1.588e-04 4.048e-05 2.052e-05]  [4742 -1 80]
 ST 72-3s 5.083e+02  [-144 6.290e-08 1.603e-08 5.177e-02]  [151 -1 11]
 ST 73-1  5.125e+02  [0 1.000e+00 2.403e-01 9.989e-06]  [3518 -1 54]
 ST 73-2  5.167e+02  [-76 1.467e-04 3.527e-05 2.354e-05]  [4582 -1 82]
 ST 73-3s 5.194e+02  [-143 6.432e-08 1.546e-08 5.380e-02]  [147 -1 4]
 ST 74-1  5.266e+02  [0 1.000e+00 2.462e-01 9.990e-06]  [3416 -1 50]
 ST 74-2  5.299e+02  [-76 1.422e-04 3.502e-05 2.371e-05]  [4547 0 76]
 ST 74-3s 5.306e+02  [-144 6.056e-08 1.491e-08 5.564e-02]  [144 -1 10]
 ST 75-1  5.344e+02  [0 1.000e+00 2.232e-01 9.997e-06]  [3264 -1 40]
 ST 75-2  5.364e+02  [-78 1.219e-04 2.720e-05 3.054e-05]  [4358 -1 76]
 ST 75-3s 5.368e+02  [-145 5.424e-08 1.211e-08 6.864e-02]  [122 0 9]
 ST 76-1  5.395e+02  [0 1.000e+00 2.345e-01 9.971e-06]  [3384 -1 41]
 ST 76-2  5.413e+02  [-77 1.275e-04 2.991e-05 2.777e-05]  [4701 0 79]
